schema_version	analysis_universe	included_mito_tiers	panel	method_branch	category	rds_id	cell_type_high_resolution	row_id	row_label	eligible	count	tested_mito_features	percent	donor_label	contrast_id	contrast_name	sex	apoe_group	group_id	terminal_status	donors_ad	donors_nci	status_message	tested_core_mito	tested_mtdna_noncoding	tested_mito_extended	up_degs	down_degs	unchanged	up_core_mito	down_core_mito	up_mtdna_noncoding	down_mtdna_noncoding	up_mito_extended	down_mito_extended	pair_id	pair_label	first_group	second_group	first_contrast_id	second_contrast_id	jointly_tested_mito_features	jointly_tested_core_mito	jointly_tested_mtdna_noncoding	jointly_tested_mito_extended	first_terminal_status	second_terminal_status	deg_rule	annotation_source	phase09_annotated_sha256
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	inhibitory	Inh VIP TSHZ2	female_e2_vs_e33::first_only	F e2 vs F e33 | F e2 only	TRUE	1	695	0.143884892086331	8/16|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e2	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	695	632	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	inhibitory	Inh VIP TSHZ2	female_e2_vs_e33::second_only	F e2 vs F e33 | F e33 only	TRUE	2	695	0.287769784172662	8/16|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e2	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	695	632	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	inhibitory	Inh VIP TSHZ2	female_e2_vs_e33::opposite_direction	F e2 vs F e33 | opposite directions	TRUE	0	695	0	8/16|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e2	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Female__e33	695	632	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	oligodendrocytes	Oli	female_e2_vs_e33::same_direction	F e2 vs F e33 | same direction	TRUE	0	461	0	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	461	408	0	53	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	oligodendrocytes	Oli	female_e2_vs_e33::first_only	F e2 vs F e33 | F e2 only	TRUE	12	461	2.60303687635575	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	461	408	0	53	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	oligodendrocytes	Oli	female_e2_vs_e33::second_only	F e2 vs F e33 | F e33 only	TRUE	12	461	2.60303687635575	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	461	408	0	53	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	oligodendrocytes	Oli	female_e2_vs_e33::opposite_direction	F e2 vs F e33 | opposite directions	TRUE	2	461	0.433839479392625	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	461	408	0	53	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	opcs	OPC	female_e2_vs_e33::same_direction	F e2 vs F e33 | same direction	TRUE	8	670	1.19402985074627	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	opcs::OPC::AD_vs_NCI__Female__e2	opcs::OPC::AD_vs_NCI__Female__e33	670	608	0	62	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	opcs	OPC	female_e2_vs_e33::first_only	F e2 vs F e33 | F e2 only	TRUE	12	670	1.7910447761194	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	opcs::OPC::AD_vs_NCI__Female__e2	opcs::OPC::AD_vs_NCI__Female__e33	670	608	0	62	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	opcs	OPC	female_e2_vs_e33::second_only	F e2 vs F e33 | F e33 only	TRUE	23	670	3.43283582089552	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	opcs::OPC::AD_vs_NCI__Female__e2	opcs::OPC::AD_vs_NCI__Female__e33	670	608	0	62	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	opcs	OPC	female_e2_vs_e33::opposite_direction	F e2 vs F e33 | opposite directions	TRUE	0	670	0	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	opcs::OPC::AD_vs_NCI__Female__e2	opcs::OPC::AD_vs_NCI__Female__e33	670	608	0	62	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	immune	CAMs	female_e2_vs_e33::same_direction	F e2 vs F e33 | same direction	TRUE	0	231	0	6/12|29/38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::CAMs::AD_vs_NCI__Female__e2	immune::CAMs::AD_vs_NCI__Female__e33	231	191	0	40	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	immune	CAMs	female_e2_vs_e33::first_only	F e2 vs F e33 | F e2 only	TRUE	0	231	0	6/12|29/38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::CAMs::AD_vs_NCI__Female__e2	immune::CAMs::AD_vs_NCI__Female__e33	231	191	0	40	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	immune	CAMs	female_e2_vs_e33::second_only	F e2 vs F e33 | F e33 only	TRUE	0	231	0	6/12|29/38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::CAMs::AD_vs_NCI__Female__e2	immune::CAMs::AD_vs_NCI__Female__e33	231	191	0	40	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	immune	CAMs	female_e2_vs_e33::opposite_direction	F e2 vs F e33 | opposite directions	TRUE	0	231	0	6/12|29/38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::CAMs::AD_vs_NCI__Female__e2	immune::CAMs::AD_vs_NCI__Female__e33	231	191	0	40	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	immune	Mic MKI67	female_e2_vs_e33::same_direction	F e2 vs F e33 | same direction	TRUE	0	621	0	5/3|13/23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic MKI67::AD_vs_NCI__Female__e2	immune::Mic MKI67::AD_vs_NCI__Female__e33	621	563	0	58	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	immune	Mic MKI67	female_e2_vs_e33::first_only	F e2 vs F e33 | F e2 only	TRUE	0	621	0	5/3|13/23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic MKI67::AD_vs_NCI__Female__e2	immune::Mic MKI67::AD_vs_NCI__Female__e33	621	563	0	58	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	immune	Mic MKI67	female_e2_vs_e33::second_only	F e2 vs F e33 | F e33 only	TRUE	0	621	0	5/3|13/23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic MKI67::AD_vs_NCI__Female__e2	immune::Mic MKI67::AD_vs_NCI__Female__e33	621	563	0	58	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	immune	Mic MKI67	female_e2_vs_e33::opposite_direction	F e2 vs F e33 | opposite directions	TRUE	0	621	0	5/3|13/23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic MKI67::AD_vs_NCI__Female__e2	immune::Mic MKI67::AD_vs_NCI__Female__e33	621	563	0	58	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	immune	Mic P2RY12	female_e2_vs_e33::same_direction	F e2 vs F e33 | same direction	TRUE	0	329	0	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic P2RY12::AD_vs_NCI__Female__e2	immune::Mic P2RY12::AD_vs_NCI__Female__e33	329	283	0	46	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	immune	Mic P2RY12	female_e2_vs_e33::first_only	F e2 vs F e33 | F e2 only	TRUE	26	329	7.90273556231003	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic P2RY12::AD_vs_NCI__Female__e2	immune::Mic P2RY12::AD_vs_NCI__Female__e33	329	283	0	46	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	immune	Mic P2RY12	female_e2_vs_e33::second_only	F e2 vs F e33 | F e33 only	TRUE	4	329	1.21580547112462	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic P2RY12::AD_vs_NCI__Female__e2	immune::Mic P2RY12::AD_vs_NCI__Female__e33	329	283	0	46	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	immune	Mic P2RY12	female_e2_vs_e33::opposite_direction	F e2 vs F e33 | opposite directions	TRUE	0	329	0	8/17|37/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic P2RY12::AD_vs_NCI__Female__e2	immune::Mic P2RY12::AD_vs_NCI__Female__e33	329	283	0	46	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	immune	Mic TPT1	female_e2_vs_e33::same_direction	F e2 vs F e33 | same direction	TRUE	0	421	0	7/16|33/43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic TPT1::AD_vs_NCI__Female__e2	immune::Mic TPT1::AD_vs_NCI__Female__e33	421	369	0	52	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	immune	Mic TPT1	female_e2_vs_e33::first_only	F e2 vs F e33 | F e2 only	TRUE	0	421	0	7/16|33/43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic TPT1::AD_vs_NCI__Female__e2	immune::Mic TPT1::AD_vs_NCI__Female__e33	421	369	0	52	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	immune	Mic TPT1	female_e2_vs_e33::second_only	F e2 vs F e33 | F e33 only	TRUE	1	421	0.237529691211401	7/16|33/43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic TPT1::AD_vs_NCI__Female__e2	immune::Mic TPT1::AD_vs_NCI__Female__e33	421	369	0	52	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	immune	Mic TPT1	female_e2_vs_e33::opposite_direction	F e2 vs F e33 | opposite directions	TRUE	0	421	0	7/16|33/43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::Mic TPT1::AD_vs_NCI__Female__e2	immune::Mic TPT1::AD_vs_NCI__Female__e33	421	369	0	52	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	immune	T cells	female_e2_vs_e33::same_direction	F e2 vs F e33 | same direction	TRUE	0	277	0	7/14|30/37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::T cells::AD_vs_NCI__Female__e2	immune::T cells::AD_vs_NCI__Female__e33	277	233	0	44	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	immune	T cells	female_e2_vs_e33::first_only	F e2 vs F e33 | F e2 only	TRUE	0	277	0	7/14|30/37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::T cells::AD_vs_NCI__Female__e2	immune::T cells::AD_vs_NCI__Female__e33	277	233	0	44	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	immune	T cells	female_e2_vs_e33::second_only	F e2 vs F e33 | F e33 only	TRUE	1	277	0.36101083032491	7/14|30/37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::T cells::AD_vs_NCI__Female__e2	immune::T cells::AD_vs_NCI__Female__e33	277	233	0	44	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	immune	T cells	female_e2_vs_e33::opposite_direction	F e2 vs F e33 | opposite directions	TRUE	0	277	0	7/14|30/37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	immune::T cells::AD_vs_NCI__Female__e2	immune::T cells::AD_vs_NCI__Female__e33	277	233	0	44	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	vasculature	End	female_e2_vs_e33::same_direction	F e2 vs F e33 | same direction	TRUE	0	324	0	7/15|36/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	vasculature::End::AD_vs_NCI__Female__e2	vasculature::End::AD_vs_NCI__Female__e33	324	275	0	49	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	vasculature	End	female_e2_vs_e33::first_only	F e2 vs F e33 | F e2 only	TRUE	0	324	0	7/15|36/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	vasculature::End::AD_vs_NCI__Female__e2	vasculature::End::AD_vs_NCI__Female__e33	324	275	0	49	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	vasculature	End	female_e2_vs_e33::second_only	F e2 vs F e33 | F e33 only	TRUE	2	324	0.617283950617284	7/15|36/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	vasculature::End::AD_vs_NCI__Female__e2	vasculature::End::AD_vs_NCI__Female__e33	324	275	0	49	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	vasculature	End	female_e2_vs_e33::opposite_direction	F e2 vs F e33 | opposite directions	TRUE	0	324	0	7/15|36/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	vasculature::End::AD_vs_NCI__Female__e2	vasculature::End::AD_vs_NCI__Female__e33	324	275	0	49	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	vasculature	Fib FLRT2	female_e2_vs_e33::same_direction	F e2 vs F e33 | same direction	TRUE	0	360	0	6/17|36/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	360	318	0	42	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	vasculature	Fib FLRT2	female_e2_vs_e33::first_only	F e2 vs F e33 | F e2 only	TRUE	0	360	0	6/17|36/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e33	F e2 vs F e33	Female__e2	Female__e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	360	318	0	42	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
