schema_version	kda_run_id	analysis_tier	fine_cell_type	broad_network	signature_group	source_groups	source_contrast_ids	source_terminal_statuses	signature_direction	candidate_query_genes	effective_query_genes	exact_tested_genes	induced_network_edges	effective_background_genes	eligibility_status	terminal_status	significant_key_drivers	elapsed_seconds	message
mitochondrial_kda_run_manifest_v1	primary_Ast_GRM3_M_e2_AD_both_mito	primary	Ast GRM3	Astrocytes	M_e2	M_e2	astrocytes::Ast GRM3::AD_vs_NCI__Male__e2	validated_complete	AD_both_mito	215	189	6979	6500	6117	eligible	completed_significant	16	2.75100000000001	
mitochondrial_kda_run_manifest_v1	primary_Ast_GRM3_M_e33_AD_up_mito	primary	Ast GRM3	Astrocytes	M_e33	M_e33	astrocytes::Ast GRM3::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	6	5	6787	6442	6030	eligible	completed_significant	7	0.0509999999999877	
mitochondrial_kda_run_manifest_v1	primary_Ast_GRM3_M_e33_AD_down_mito	primary	Ast GRM3	Astrocytes	M_e33	M_e33	astrocytes::Ast GRM3::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	4	4	6787	6442	6030	eligible	completed_significant	7	0.105999999999995	
mitochondrial_kda_run_manifest_v1	primary_Ast_GRM3_M_e33_AD_both_mito	primary	Ast GRM3	Astrocytes	M_e33	M_e33	astrocytes::Ast GRM3::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	10	9	6787	6442	6030	eligible	completed_significant	13	0.164999999999992	
mitochondrial_kda_run_manifest_v1	primary_Ast_GRM3_M_e4_AD_up_mito	primary	Ast GRM3	Astrocytes	M_e4	M_e4	astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	18	17	6755	6425	6016	eligible	completed_no_significant	0	0.724999999999994	
mitochondrial_kda_run_manifest_v1	primary_Ast_GRM3_M_e4_AD_down_mito	primary	Ast GRM3	Astrocytes	M_e4	M_e4	astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	6	4	6755	6425	6016	eligible	completed_significant	6	0.10899999999998	
mitochondrial_kda_run_manifest_v1	primary_Ast_GRM3_M_e4_AD_both_mito	primary	Ast GRM3	Astrocytes	M_e4	M_e4	astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	24	21	6755	6425	6016	eligible	completed_no_significant	0	0.830000000000013	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_female_pool_AD_up_mito	secondary	Ast GRM3	Astrocytes	female_pool	F_e2;F_e33;F_e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e2;astrocytes::Ast GRM3::AD_vs_NCI__Female__e33;astrocytes::Ast GRM3::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	85	65	7133	6765	6348	eligible	completed_significant	13	1.53	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_female_pool_AD_down_mito	secondary	Ast GRM3	Astrocytes	female_pool	F_e2;F_e33;F_e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e2;astrocytes::Ast GRM3::AD_vs_NCI__Female__e33;astrocytes::Ast GRM3::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	52	36	7133	6765	6348	eligible	completed_no_significant	0	1.15599999999998	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_female_pool_AD_both_mito	secondary	Ast GRM3	Astrocytes	female_pool	F_e2;F_e33;F_e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e2;astrocytes::Ast GRM3::AD_vs_NCI__Female__e33;astrocytes::Ast GRM3::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	135	100	7133	6765	6348	eligible	completed_significant	9	2.46100000000001	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_male_pool_AD_up_mito	secondary	Ast GRM3	Astrocytes	male_pool	M_e2;M_e33;M_e4	astrocytes::Ast GRM3::AD_vs_NCI__Male__e2;astrocytes::Ast GRM3::AD_vs_NCI__Male__e33;astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	124	103	6443	6116	5743	eligible	completed_no_significant	0	2.01600000000002	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_male_pool_AD_down_mito	secondary	Ast GRM3	Astrocytes	male_pool	M_e2;M_e33;M_e4	astrocytes::Ast GRM3::AD_vs_NCI__Male__e2;astrocytes::Ast GRM3::AD_vs_NCI__Male__e33;astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	115	91	6443	6116	5743	eligible	completed_significant	22	1.29600000000002	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_male_pool_AD_both_mito	secondary	Ast GRM3	Astrocytes	male_pool	M_e2;M_e33;M_e4	astrocytes::Ast GRM3::AD_vs_NCI__Male__e2;astrocytes::Ast GRM3::AD_vs_NCI__Male__e33;astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	230	187	6443	6116	5743	eligible	completed_significant	16	2.673	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_e2_pool_AD_up_mito	secondary	Ast GRM3	Astrocytes	e2_pool	F_e2;M_e2	astrocytes::Ast GRM3::AD_vs_NCI__Female__e2;astrocytes::Ast GRM3::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_up_mito	172	134	6841	6436	6055	eligible	completed_significant	6	2.46299999999999	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_e2_pool_AD_down_mito	secondary	Ast GRM3	Astrocytes	e2_pool	F_e2;M_e2	astrocytes::Ast GRM3::AD_vs_NCI__Female__e2;astrocytes::Ast GRM3::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_down_mito	133	109	6841	6436	6055	eligible	completed_significant	23	1.922	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_e2_pool_AD_both_mito	secondary	Ast GRM3	Astrocytes	e2_pool	F_e2;M_e2	astrocytes::Ast GRM3::AD_vs_NCI__Female__e2;astrocytes::Ast GRM3::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_both_mito	272	215	6841	6436	6055	eligible	completed_significant	15	2.94399999999999	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_e33_pool_AD_up_mito	secondary	Ast GRM3	Astrocytes	e33_pool	F_e33;M_e33	astrocytes::Ast GRM3::AD_vs_NCI__Female__e33;astrocytes::Ast GRM3::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	10	9	6745	6420	6010	eligible	completed_significant	4	0.526000000000011	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_e33_pool_AD_down_mito	secondary	Ast GRM3	Astrocytes	e33_pool	F_e33;M_e33	astrocytes::Ast GRM3::AD_vs_NCI__Female__e33;astrocytes::Ast GRM3::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	5	4	6745	6420	6010	eligible	completed_significant	7	0.108000000000004	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_e33_pool_AD_both_mito	secondary	Ast GRM3	Astrocytes	e33_pool	F_e33;M_e33	astrocytes::Ast GRM3::AD_vs_NCI__Female__e33;astrocytes::Ast GRM3::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	13	12	6745	6420	6010	eligible	completed_significant	4	0.578000000000003	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_e4_pool_AD_up_mito	secondary	Ast GRM3	Astrocytes	e4_pool	F_e4;M_e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e4;astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	33	27	6735	6420	6011	eligible	completed_no_significant	0	0.920999999999992	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_e4_pool_AD_down_mito	secondary	Ast GRM3	Astrocytes	e4_pool	F_e4;M_e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e4;astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	35	19	6735	6420	6011	eligible	completed_no_significant	0	0.613	
mitochondrial_kda_run_manifest_v1	secondary_Ast_GRM3_e4_pool_AD_both_mito	secondary	Ast GRM3	Astrocytes	e4_pool	F_e4;M_e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e4;astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	68	46	6735	6420	6011	eligible	completed_no_significant	0	1.464	
mitochondrial_kda_run_manifest_v1	primary_CAMs_F_e2_AD_up_mito	primary	CAMs	CAMs	F_e2	F_e2	immune::CAMs::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	0	0	4213	192	224	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_F_e2_AD_down_mito	primary	CAMs	CAMs	F_e2	F_e2	immune::CAMs::AD_vs_NCI__Female__e2	validated_complete	AD_down_mito	0	0	4213	192	224	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_F_e2_AD_both_mito	primary	CAMs	CAMs	F_e2	F_e2	immune::CAMs::AD_vs_NCI__Female__e2	validated_complete	AD_both_mito	0	0	4213	192	224	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_F_e33_AD_up_mito	primary	CAMs	CAMs	F_e33	F_e33	immune::CAMs::AD_vs_NCI__Female__e33	validated_complete	AD_up_mito	0	0	4381	205	240	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_F_e33_AD_down_mito	primary	CAMs	CAMs	F_e33	F_e33	immune::CAMs::AD_vs_NCI__Female__e33	validated_complete	AD_down_mito	0	0	4381	205	240	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_F_e33_AD_both_mito	primary	CAMs	CAMs	F_e33	F_e33	immune::CAMs::AD_vs_NCI__Female__e33	validated_complete	AD_both_mito	0	0	4381	205	240	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_F_e4_AD_up_mito	primary	CAMs	CAMs	F_e4	F_e4	immune::CAMs::AD_vs_NCI__Female__e4	validated_complete	AD_up_mito	0	0	4232	196	228	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_F_e4_AD_down_mito	primary	CAMs	CAMs	F_e4	F_e4	immune::CAMs::AD_vs_NCI__Female__e4	validated_complete	AD_down_mito	0	0	4232	196	228	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_F_e4_AD_both_mito	primary	CAMs	CAMs	F_e4	F_e4	immune::CAMs::AD_vs_NCI__Female__e4	validated_complete	AD_both_mito	0	0	4232	196	228	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_M_e2_AD_up_mito	primary	CAMs	CAMs	M_e2	M_e2	immune::CAMs::AD_vs_NCI__Male__e2	not_estimable	AD_up_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_M_e2_AD_down_mito	primary	CAMs	CAMs	M_e2	M_e2	immune::CAMs::AD_vs_NCI__Male__e2	not_estimable	AD_down_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_M_e2_AD_both_mito	primary	CAMs	CAMs	M_e2	M_e2	immune::CAMs::AD_vs_NCI__Male__e2	not_estimable	AD_both_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_M_e33_AD_up_mito	primary	CAMs	CAMs	M_e33	M_e33	immune::CAMs::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	0	0	4037	218	250	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_M_e33_AD_down_mito	primary	CAMs	CAMs	M_e33	M_e33	immune::CAMs::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	0	0	4037	218	250	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_M_e33_AD_both_mito	primary	CAMs	CAMs	M_e33	M_e33	immune::CAMs::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	0	0	4037	218	250	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_M_e4_AD_up_mito	primary	CAMs	CAMs	M_e4	M_e4	immune::CAMs::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	0	0	4492	229	267	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_M_e4_AD_down_mito	primary	CAMs	CAMs	M_e4	M_e4	immune::CAMs::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	0	0	4492	229	267	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_CAMs_M_e4_AD_both_mito	primary	CAMs	CAMs	M_e4	M_e4	immune::CAMs::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	0	0	4492	229	267	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_female_pool_AD_up_mito	secondary	CAMs	CAMs	female_pool	F_e2;F_e33;F_e4	immune::CAMs::AD_vs_NCI__Female__e2;immune::CAMs::AD_vs_NCI__Female__e33;immune::CAMs::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	0	0	3428	183	212	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_female_pool_AD_down_mito	secondary	CAMs	CAMs	female_pool	F_e2;F_e33;F_e4	immune::CAMs::AD_vs_NCI__Female__e2;immune::CAMs::AD_vs_NCI__Female__e33;immune::CAMs::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	0	0	3428	183	212	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_female_pool_AD_both_mito	secondary	CAMs	CAMs	female_pool	F_e2;F_e33;F_e4	immune::CAMs::AD_vs_NCI__Female__e2;immune::CAMs::AD_vs_NCI__Female__e33;immune::CAMs::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	0	0	3428	183	212	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_male_pool_AD_up_mito	secondary	CAMs	CAMs	male_pool	M_e2;M_e33;M_e4	immune::CAMs::AD_vs_NCI__Male__e2;immune::CAMs::AD_vs_NCI__Male__e33;immune::CAMs::AD_vs_NCI__Male__e4	not_estimable;validated_complete;validated_complete	AD_up_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_male_pool_AD_down_mito	secondary	CAMs	CAMs	male_pool	M_e2;M_e33;M_e4	immune::CAMs::AD_vs_NCI__Male__e2;immune::CAMs::AD_vs_NCI__Male__e33;immune::CAMs::AD_vs_NCI__Male__e4	not_estimable;validated_complete;validated_complete	AD_down_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_male_pool_AD_both_mito	secondary	CAMs	CAMs	male_pool	M_e2;M_e33;M_e4	immune::CAMs::AD_vs_NCI__Male__e2;immune::CAMs::AD_vs_NCI__Male__e33;immune::CAMs::AD_vs_NCI__Male__e4	not_estimable;validated_complete;validated_complete	AD_both_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_e2_pool_AD_up_mito	secondary	CAMs	CAMs	e2_pool	F_e2;M_e2	immune::CAMs::AD_vs_NCI__Female__e2;immune::CAMs::AD_vs_NCI__Male__e2	validated_complete;not_estimable	AD_up_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_e2_pool_AD_down_mito	secondary	CAMs	CAMs	e2_pool	F_e2;M_e2	immune::CAMs::AD_vs_NCI__Female__e2;immune::CAMs::AD_vs_NCI__Male__e2	validated_complete;not_estimable	AD_down_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_e2_pool_AD_both_mito	secondary	CAMs	CAMs	e2_pool	F_e2;M_e2	immune::CAMs::AD_vs_NCI__Female__e2;immune::CAMs::AD_vs_NCI__Male__e2	validated_complete;not_estimable	AD_both_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_e33_pool_AD_up_mito	secondary	CAMs	CAMs	e33_pool	F_e33;M_e33	immune::CAMs::AD_vs_NCI__Female__e33;immune::CAMs::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	0	0	3754	196	227	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_e33_pool_AD_down_mito	secondary	CAMs	CAMs	e33_pool	F_e33;M_e33	immune::CAMs::AD_vs_NCI__Female__e33;immune::CAMs::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	0	0	3754	196	227	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_e33_pool_AD_both_mito	secondary	CAMs	CAMs	e33_pool	F_e33;M_e33	immune::CAMs::AD_vs_NCI__Female__e33;immune::CAMs::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	0	0	3754	196	227	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_e4_pool_AD_up_mito	secondary	CAMs	CAMs	e4_pool	F_e4;M_e4	immune::CAMs::AD_vs_NCI__Female__e4;immune::CAMs::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	0	0	3793	195	227	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_e4_pool_AD_down_mito	secondary	CAMs	CAMs	e4_pool	F_e4;M_e4	immune::CAMs::AD_vs_NCI__Female__e4;immune::CAMs::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	0	0	3793	195	227	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_CAMs_e4_pool_AD_both_mito	secondary	CAMs	CAMs	e4_pool	F_e4;M_e4	immune::CAMs::AD_vs_NCI__Female__e4;immune::CAMs::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	0	0	3793	195	227	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_F_e2_AD_up_mito	primary	End	Vasculature_cells	F_e2	F_e2	vasculature::End::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	0	0	4981	3674	3719	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_F_e2_AD_down_mito	primary	End	Vasculature_cells	F_e2	F_e2	vasculature::End::AD_vs_NCI__Female__e2	validated_complete	AD_down_mito	0	0	4981	3674	3719	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_F_e2_AD_both_mito	primary	End	Vasculature_cells	F_e2	F_e2	vasculature::End::AD_vs_NCI__Female__e2	validated_complete	AD_both_mito	0	0	4981	3674	3719	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_F_e33_AD_up_mito	primary	End	Vasculature_cells	F_e33	F_e33	vasculature::End::AD_vs_NCI__Female__e33	validated_complete	AD_up_mito	2	1	5185	3812	3862	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_F_e33_AD_down_mito	primary	End	Vasculature_cells	F_e33	F_e33	vasculature::End::AD_vs_NCI__Female__e33	validated_complete	AD_down_mito	1	1	5185	3812	3862	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_F_e33_AD_both_mito	primary	End	Vasculature_cells	F_e33	F_e33	vasculature::End::AD_vs_NCI__Female__e33	validated_complete	AD_both_mito	3	2	5185	3812	3862	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_F_e4_AD_up_mito	primary	End	Vasculature_cells	F_e4	F_e4	vasculature::End::AD_vs_NCI__Female__e4	validated_complete	AD_up_mito	3	3	5929	3940	3995	eligible	completed_significant	4	0.021000000000015	
mitochondrial_kda_run_manifest_v1	primary_End_F_e4_AD_down_mito	primary	End	Vasculature_cells	F_e4	F_e4	vasculature::End::AD_vs_NCI__Female__e4	validated_complete	AD_down_mito	5	4	5929	3940	3995	eligible	completed_significant	5	0.0649999999999977	
mitochondrial_kda_run_manifest_v1	primary_End_F_e4_AD_both_mito	primary	End	Vasculature_cells	F_e4	F_e4	vasculature::End::AD_vs_NCI__Female__e4	validated_complete	AD_both_mito	8	7	5929	3940	3995	eligible	completed_significant	8	0.0759999999999934	
mitochondrial_kda_run_manifest_v1	primary_End_M_e2_AD_up_mito	primary	End	Vasculature_cells	M_e2	M_e2	vasculature::End::AD_vs_NCI__Male__e2	validated_complete	AD_up_mito	1	1	4924	3641	3686	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_M_e2_AD_down_mito	primary	End	Vasculature_cells	M_e2	M_e2	vasculature::End::AD_vs_NCI__Male__e2	validated_complete	AD_down_mito	18	18	4924	3641	3686	eligible	completed_significant	6	0.14500000000001	
mitochondrial_kda_run_manifest_v1	primary_End_M_e2_AD_both_mito	primary	End	Vasculature_cells	M_e2	M_e2	vasculature::End::AD_vs_NCI__Male__e2	validated_complete	AD_both_mito	19	19	4924	3641	3686	eligible	completed_significant	6	0.176999999999993	
mitochondrial_kda_run_manifest_v1	primary_End_M_e33_AD_up_mito	primary	End	Vasculature_cells	M_e33	M_e33	vasculature::End::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	7	7	5089	3795	3838	eligible	completed_significant	6	0.0229999999999961	
mitochondrial_kda_run_manifest_v1	primary_End_M_e33_AD_down_mito	primary	End	Vasculature_cells	M_e33	M_e33	vasculature::End::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	2	2	5089	3795	3838	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_M_e33_AD_both_mito	primary	End	Vasculature_cells	M_e33	M_e33	vasculature::End::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	9	9	5089	3795	3838	eligible	completed_significant	8	0.0519999999999925	
mitochondrial_kda_run_manifest_v1	primary_End_M_e4_AD_up_mito	primary	End	Vasculature_cells	M_e4	M_e4	vasculature::End::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	0	0	5540	3907	3951	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_M_e4_AD_down_mito	primary	End	Vasculature_cells	M_e4	M_e4	vasculature::End::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	0	0	5540	3907	3951	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_End_M_e4_AD_both_mito	primary	End	Vasculature_cells	M_e4	M_e4	vasculature::End::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	0	0	5540	3907	3951	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_End_female_pool_AD_up_mito	secondary	End	Vasculature_cells	female_pool	F_e2;F_e33;F_e4	vasculature::End::AD_vs_NCI__Female__e2;vasculature::End::AD_vs_NCI__Female__e33;vasculature::End::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	5	4	4596	3569	3611	eligible	completed_significant	7	0.0409999999999968	
