schema_version	kda_run_id	gene	effective_member	exclusion_reason
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	CRLS1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	DECR1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	DMGDH	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	EPHX2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	FAM162A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	FASN	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	FHIT	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	FOXRED1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	GBF1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	GFM1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	GHITM	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	GLDC	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	GLS	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	GPAM	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	GPT2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	GSR	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	GUK1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	HSPD1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	IMMP2L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	LAP3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	LETM2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MCL1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MCUB	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MGST1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MR1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MRPL4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MRPS31	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MRPS6	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MSRB3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MT-ATP6	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MT-CO1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MT-CO3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MT-ND5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MTCH1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MTCH2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	MTHFD2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	NDUFB2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	NDUFC1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	NIT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	NOCT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	ODC1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	OXCT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	PDP1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	PDSS2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	PNPLA8	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	POR	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	PRIMPOL	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	PRKN	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	PTGR3	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	QDPR	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	QTRT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	RHOT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	RPL13	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SDHA	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SEPTIN4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SFXN4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SFXN5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SLC25A18	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SLC25A20	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SLC25A25	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SLC25A28	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SLC25A33	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SLC25A37	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SLC25A44	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SLC25A48	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	SLC25A53	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	TIMM23	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	TMEM65	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	TOP3A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	VWA8	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_F_e4_AD_both_mito	YME1L1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	AHCYL1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	CHPT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	CRLS1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	CYB5B	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	DAB1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	GDAP1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	GPAM	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	MGST1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	MSRA	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	PSAP	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_up_mito	SFXN5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_down_mito	ACADVL	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_down_mito	ACSS3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_down_mito	DMPK	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_down_mito	GPT2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_down_mito	IMMP1L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_down_mito	PPM1K	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_down_mito	SEPTIN4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	ACADVL	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	ACSS3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	AHCYL1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	CHPT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	CRLS1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	CYB5B	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	DAB1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	DMPK	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	GDAP1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	GPAM	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	GPT2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	IMMP1L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	MGST1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	MSRA	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	PPM1K	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	PSAP	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	SEPTIN4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e2_AD_both_mito	SFXN5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	ACADVL	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	APC2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	ASPNAT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	CDK5RAP1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	DMPK	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	ECHDC2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	FAS	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	HMGCL	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	MRPL41	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	MRPS6	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	MT-CO2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	MT-CYB	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	PDK4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	RHOT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	SFXN5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	SIRT5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	SLC25A18	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_up_mito	TXNRD2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	AASS	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	ALDH1L1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	ATP5F1B	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	CISD1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	FTH1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	LAP3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	MRPL39	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	NDUFAF2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	NOCT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	PDHX	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	PNPLA8	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_down_mito	TRNT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	AASS	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	ACADVL	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	ALDH1L1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	APC2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	ASPNAT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	ATP5F1B	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	CDK5RAP1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	CISD1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	DMPK	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	ECHDC2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	FAS	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	FTH1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	HMGCL	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	LAP3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	MRPL39	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	MRPL41	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	MRPS6	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	MT-CO2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	MT-CYB	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	NDUFAF2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	NOCT	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	PDHX	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	PDK4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	PNPLA8	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	RHOT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	SFXN5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	SIRT5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	SLC25A18	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	TRNT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e33_AD_both_mito	TXNRD2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	ACOT11	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	ALDH1L1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	BNIP3L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	CASP9	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	CHCHD10	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	CRY1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	DAB1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	DAP3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	ECHDC2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	HAP1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	KYAT3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	MSRA	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	MT-ATP6	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	MT-CO2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	MT-CO3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	MT-CYB	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	MT-ND5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	OGDH	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	OPA3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	PIM1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	PRKACA	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	SLC25A29	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_up_mito	SPATA20	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	AGT	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	ATAD1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	BCAM	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	BPHL	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	CHCHD2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	COX20	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	COX7C	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	COXFA4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	CPT1A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	CYB5R3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	DLD	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	DNM1L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	FAM185A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	FTH1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	GLUD1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	HDHD3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	IMMP1L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	LYPLAL1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	MGST1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	MRPS27	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	MRPS5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	MTERF1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	NME3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	NSUN3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	PDPR	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	PMP22	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	PRIMPOL	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	PSAP	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	RPL13	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	SEPTIN4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	SLC25A26	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	SLC25A27	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	SLC25A36	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	SLC25A46	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	STX17	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	TOMM7	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	TUFM	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	TXNRD1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_down_mito	UQCR10	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_both_mito	ACOT11	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_both_mito	AGT	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_both_mito	ALDH1L1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_both_mito	ATAD1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Ast_CHI3L1_M_e4_AD_both_mito	BCAM	TRUE	
