schema_version	signature_group	sex	apoe_group	broad_cell_type	key_driver	is_core_mito	mito_tier	genome_origin	contributing_call_count	contributing_fine_cell_type_count	contributing_fine_cell_types	contributing_run_ids	minimum_within_call_adjusted_p_value	median_within_call_adjusted_p_value	maximum_within_call_adjusted_p_value	simple_aggregation_score	aggregation_method	rank
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	GNG3	FALSE	non_mito	nuclear	3	3	Exc L3-4 RORB CUX2|Exc L4-5 RORB IL1RAPL2|Exc L6 THEMIS NFIA	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00217712537681829	0.00268942989362492	0.0118744047556653	0.003277473157966387	equal_weight_acat	35
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	CHCHD2	TRUE	core_mito_protein	nuclear	5	5	Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L5/6 NP|Exc L6 THEMIS NFIA	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L5_6_NP_F_e2_AD_both_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00086378610738576	0.0117702299125164	0.0137086929998639	0.003311791787052281	equal_weight_acat	36
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	PRDX5	TRUE	core_mito_protein	nuclear	6	6	Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L3_5_RORB_PLCH1_F_e2_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00176353504888213	0.0051505617112678845	0.00596039019689408	0.0039144336067627105	equal_weight_acat	37
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	GAPDH	FALSE	non_mito	nuclear	4	4	Exc L3-4 RORB CUX2|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00140693934563264	0.032150377061240354	0.0379431735637971	0.00500568470548578	equal_weight_acat	38
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	DBI	TRUE	core_mito_protein	nuclear	4	4	Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB IL1RAPL2|Exc L6 THEMIS NFIA	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L3_5_RORB_PLCH1_F_e2_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00176353504888213	0.013257124015852152	0.0137086929998639	0.005057735080266346	equal_weight_acat	39
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	CHCHD10	TRUE	core_mito_protein	nuclear	1	1	Exc L5/6 IT Car3	primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito	0.00513562413718335	0.00513562413718335	0.00513562413718335	0.00513562413718335	singleton_within_call_adjusted_p_passthrough	40
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	ATP5PD	TRUE	core_mito_protein	nuclear	4	4	Exc L3-4 RORB CUX2|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00513562413718335	0.00541465610949326	0.00596039019689408	0.0054596783160290934	equal_weight_acat	41
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	RPL8	FALSE	non_mito	nuclear	1	1	Exc L5-6 RORB LINC02196	primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_both_mito	0.00687894712944618	0.00687894712944618	0.00687894712944618	0.00687894712944618	singleton_within_call_adjusted_p_passthrough	42
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	MDH2	TRUE	core_mito_protein	nuclear	2	2	Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito	0.00676062532139295	0.00783643467705698	0.00891224403272101	0.007688773053583189	equal_weight_acat	43
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	RPS11	FALSE	non_mito	nuclear	1	1	Exc L6 THEMIS NFIA	primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00946341336834136	0.00946341336834136	0.00946341336834136	0.00946341336834136	singleton_within_call_adjusted_p_passthrough	44
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	ISOC2	TRUE	core_mito_protein	nuclear	1	1	Exc L3-5 RORB PLCH1	primary_Exc_L3_5_RORB_PLCH1_F_e2_AD_both_mito	0.00946828237563129	0.00946828237563129	0.00946828237563129	0.00946828237563129	singleton_within_call_adjusted_p_passthrough	45
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	LAGE3	FALSE	non_mito	nuclear	4	4	Exc L3-5 RORB PLCH1|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L3_5_RORB_PLCH1_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00611327462725393	0.017402159447081435	0.0349979086528023	0.010539158185585993	equal_weight_acat	46
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	ATP6V0B	FALSE	non_mito	nuclear	1	1	Exc L3-5 RORB PLCH1	primary_Exc_L3_5_RORB_PLCH1_F_e2_AD_both_mito	0.0106754036113123	0.0106754036113123	0.0106754036113123	0.0106754036113123	singleton_within_call_adjusted_p_passthrough	47
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	RPS15	FALSE	non_mito	nuclear	4	4	Exc L3-4 RORB CUX2|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L6 THEMIS NFIA	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00605823958811731	0.01533220719135638	0.0366370349539758	0.011186689209426413	equal_weight_acat	48
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	MRPS21	TRUE	core_mito_protein	nuclear	1	1	Exc L5/6 IT Car3	primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito	0.0113396753882484	0.0113396753882484	0.0113396753882484	0.0113396753882484	singleton_within_call_adjusted_p_passthrough	49
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	ATP5F1E	TRUE	core_mito_protein	nuclear	4	4	Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00829146126809126	0.0126735790369864	0.0137086929998639	0.011358454397771197	equal_weight_acat	50
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	GABARAPL2	FALSE	non_mito	nuclear	2	2	Exc L5/6 NP|Exc L6 THEMIS NFIA	primary_Exc_L5_6_NP_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00719320962598969	0.024953002027907095	0.0427127944298245	0.012319147279350632	equal_weight_acat	51
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	BTF3	FALSE	non_mito	nuclear	3	3	Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00544012846881611	0.0342705728378764	0.04921997746621	0.01286726457926525	equal_weight_acat	52
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	LDHB	TRUE	core_mito_protein	nuclear	4	4	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3	primary_Exc_L2_3_CBLN2_LINC02306_F_e2_AD_both_mito|primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_both_mito	0.00513562413718335	0.02581058677908705	0.0472563684501272	0.013469482611918469	equal_weight_acat	53
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	TPI1	FALSE	non_mito	nuclear	4	4	Exc L3-4 RORB CUX2|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L6 THEMIS NFIA	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.00531320533027711	0.027124435862210902	0.045904277877755	0.013953325255682226	equal_weight_acat	54
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	SOD1	TRUE	core_mito_protein	nuclear	4	4	Exc L3-4 RORB CUX2|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.0160713778232958	0.017685675222123	0.0194504910626488	0.01759883072409965	equal_weight_acat	55
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	RPL36AL	FALSE	non_mito	nuclear	1	1	Exc L6 THEMIS NFIA	primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.0189535513359361	0.0189535513359361	0.0189535513359361	0.0189535513359361	singleton_within_call_adjusted_p_passthrough	56
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	STOML2	TRUE	core_mito_protein	nuclear	1	1	Exc L3-4 RORB CUX2	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito	0.0216721912785831	0.0216721912785831	0.0216721912785831	0.0216721912785831	singleton_within_call_adjusted_p_passthrough	57
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	NDUFB9	TRUE	core_mito_protein	nuclear	3	3	Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.0217093302317299	0.0235049589637212	0.0256237156421872	0.02350495950702514	equal_weight_acat	58
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	COX7A2	TRUE	core_mito_protein	nuclear	4	4	Exc L3-5 RORB PLCH1|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L3_5_RORB_PLCH1_F_e2_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.0131125124601524	0.03254518032020336	0.0379431735637971	0.024387145577095697	equal_weight_acat	59
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	DYNLL1	FALSE	non_mito	nuclear	4	4	Exc L3-4 RORB CUX2|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.0229451200042138	0.02832452865896315	0.032128631662469	0.027488183521608693	equal_weight_acat	60
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	ALG8	FALSE	non_mito	nuclear	1	1	Exc L4-5 RORB GABRG1	primary_Exc_L4_5_RORB_GABRG1_F_e2_AD_both_mito	0.0298040883366208	0.0298040883366208	0.0298040883366208	0.0298040883366208	singleton_within_call_adjusted_p_passthrough	61
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	POLR2K	FALSE	non_mito	nuclear	2	2	Exc L3-4 RORB CUX2|Exc L5-6 RORB LINC02196	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_both_mito	0.0231074860943904	0.0351819272722588	0.0472563684501272	0.03105113577759249	equal_weight_acat	62
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	RPL36	FALSE	non_mito	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e2_AD_both_mito	0.0313671329152026	0.0313671329152026	0.0313671329152026	0.0313671329152026	singleton_within_call_adjusted_p_passthrough	63
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	MT3	FALSE	non_mito	nuclear	1	1	Exc L3-5 RORB PLCH1	primary_Exc_L3_5_RORB_PLCH1_F_e2_AD_both_mito	0.0319189337445472	0.0319189337445472	0.0319189337445472	0.0319189337445472	singleton_within_call_adjusted_p_passthrough	64
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	NDUFB4	TRUE	core_mito_protein	nuclear	1	1	Exc L5/6 IT Car3	primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito	0.0321118356267651	0.0321118356267651	0.0321118356267651	0.0321118356267651	singleton_within_call_adjusted_p_passthrough	65
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	TMEM11	TRUE	core_mito_protein	nuclear	1	1	Exc L5/6 IT Car3	primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito	0.0321118356267651	0.0321118356267651	0.0321118356267651	0.0321118356267651	singleton_within_call_adjusted_p_passthrough	66
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	PYURF	TRUE	core_mito_protein	nuclear	2	2	Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.0321118356267651	0.03254518032020336	0.0329785250136416	0.03253943037403414	equal_weight_acat	67
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	RPL29	FALSE	non_mito	nuclear	1	1	Exc L6 THEMIS NFIA	primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.0329785250136416	0.0329785250136416	0.0329785250136416	0.0329785250136416	singleton_within_call_adjusted_p_passthrough	68
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	TIMM17B	TRUE	core_mito_protein	nuclear	1	1	Exc L6 THEMIS NFIA	primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.0329785250136416	0.0329785250136416	0.0329785250136416	0.0329785250136416	singleton_within_call_adjusted_p_passthrough	69
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	SLC25A11	TRUE	core_mito_protein	nuclear	1	1	Exc L5/6 IT Car3	primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito	0.0330324097735008	0.0330324097735008	0.0330324097735008	0.0330324097735008	singleton_within_call_adjusted_p_passthrough	70
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	MT-ND1	TRUE	core_mito_protein	mtDNA	1	1	Exc L6 CT	primary_Exc_L6_CT_F_e2_AD_both_mito	0.0330402226876145	0.0330402226876145	0.0330402226876145	0.0330402226876145	singleton_within_call_adjusted_p_passthrough	71
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	SLC25A4	TRUE	core_mito_protein	nuclear	1	1	Exc L5/6 IT Car3	primary_Exc_L5_6_IT_Car3_F_e2_AD_both_mito	0.038276027871143	0.038276027871143	0.038276027871143	0.038276027871143	singleton_within_call_adjusted_p_passthrough	72
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	AL035071.1	FALSE	non_mito	unknown	1	1	Exc L4-5 RORB GABRG1	primary_Exc_L4_5_RORB_GABRG1_F_e2_AD_both_mito	0.038989239052427	0.038989239052427	0.038989239052427	0.038989239052427	singleton_within_call_adjusted_p_passthrough	73
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	GABRA1	FALSE	non_mito	nuclear	1	1	Exc L6 CT	primary_Exc_L6_CT_F_e2_AD_both_mito	0.0405272520042359	0.0405272520042359	0.0405272520042359	0.0405272520042359	singleton_within_call_adjusted_p_passthrough	74
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	RAB6B	FALSE	non_mito	nuclear	1	1	Exc L6 CT	primary_Exc_L6_CT_F_e2_AD_both_mito	0.0405272520042359	0.0405272520042359	0.0405272520042359	0.0405272520042359	singleton_within_call_adjusted_p_passthrough	75
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	CFL1	FALSE	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_both_mito	0.0444996382707763	0.0444996382707763	0.0444996382707763	0.0444996382707763	singleton_within_call_adjusted_p_passthrough	76
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Excitatory_neurons	HINT1	TRUE	core_mito_protein	nuclear	1	1	Exc L6 THEMIS NFIA	primary_Exc_L6_THEMIS_NFIA_F_e2_AD_both_mito	0.0470714769235573	0.0470714769235573	0.0470714769235573	0.0470714769235573	singleton_within_call_adjusted_p_passthrough	77
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Inhibitory_neurons	MT-CO2	TRUE	core_mito_protein	mtDNA	11	11	Inh ALCAM TRPM3|Inh CUX2 MSR1|Inh L1-6 LAMP5 CA13|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB CA8 (Chandelier)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh VIP ABI3BP|Inh VIP TSHZ2	primary_Inh_ALCAM_TRPM3_F_e2_AD_both_mito|primary_Inh_CUX2_MSR1_F_e2_AD_both_mito|primary_Inh_L1_6_LAMP5_CA13_F_e2_AD_both_mito|primary_Inh_L3_5_SST_MAFB_F_e2_AD_both_mito|primary_Inh_LAMP5_NRG1_Rosehip_F_e2_AD_both_mito|primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_both_mito|primary_Inh_PVALB_HTR4_F_e2_AD_both_mito|primary_Inh_PVALB_SULF1_F_e2_AD_both_mito|primary_Inh_RYR3_TSHZ2_F_e2_AD_both_mito|primary_Inh_VIP_ABI3BP_F_e2_AD_both_mito|primary_Inh_VIP_TSHZ2_F_e2_AD_both_mito	2.0993717141994e-20	1.12972900702351e-06	0.0473033815473152	2.30543016117228e-19	equal_weight_acat	1
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Inhibitory_neurons	MT-CYB	TRUE	core_mito_protein	mtDNA	9	9	Inh ALCAM TRPM3|Inh CUX2 MSR1|Inh L3-5 SST MAFB|Inh PVALB CA8 (Chandelier)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh VIP ABI3BP|Inh VIP TSHZ2	primary_Inh_ALCAM_TRPM3_F_e2_AD_both_mito|primary_Inh_CUX2_MSR1_F_e2_AD_both_mito|primary_Inh_L3_5_SST_MAFB_F_e2_AD_both_mito|primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_both_mito|primary_Inh_PVALB_HTR4_F_e2_AD_both_mito|primary_Inh_PVALB_SULF1_F_e2_AD_both_mito|primary_Inh_RYR3_TSHZ2_F_e2_AD_both_mito|primary_Inh_VIP_ABI3BP_F_e2_AD_both_mito|primary_Inh_VIP_TSHZ2_F_e2_AD_both_mito	2.00211962175668e-12	5.11872176700414e-07	0.0444840565397084	1.8017395945249877e-11	equal_weight_acat	2
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Inhibitory_neurons	MT-CO3	TRUE	core_mito_protein	mtDNA	10	10	Inh CUX2 MSR1|Inh L1-6 LAMP5 CA13|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB CA8 (Chandelier)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh VIP ABI3BP|Inh VIP TSHZ2	primary_Inh_CUX2_MSR1_F_e2_AD_both_mito|primary_Inh_L1_6_LAMP5_CA13_F_e2_AD_both_mito|primary_Inh_L3_5_SST_MAFB_F_e2_AD_both_mito|primary_Inh_LAMP5_NRG1_Rosehip_F_e2_AD_both_mito|primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_both_mito|primary_Inh_PVALB_HTR4_F_e2_AD_both_mito|primary_Inh_PVALB_SULF1_F_e2_AD_both_mito|primary_Inh_RYR3_TSHZ2_F_e2_AD_both_mito|primary_Inh_VIP_ABI3BP_F_e2_AD_both_mito|primary_Inh_VIP_TSHZ2_F_e2_AD_both_mito	2.97083917008736e-11	6.869080676354922e-05	0.0481895102869636	2.58096987659502e-10	equal_weight_acat	3
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Inhibitory_neurons	MT-ND5	TRUE	core_mito_protein	mtDNA	10	10	Inh ALCAM TRPM3|Inh CUX2 MSR1|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB CA8 (Chandelier)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh VIP ABI3BP|Inh VIP TSHZ2	primary_Inh_ALCAM_TRPM3_F_e2_AD_both_mito|primary_Inh_CUX2_MSR1_F_e2_AD_both_mito|primary_Inh_L3_5_SST_MAFB_F_e2_AD_both_mito|primary_Inh_LAMP5_NRG1_Rosehip_F_e2_AD_both_mito|primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_both_mito|primary_Inh_PVALB_HTR4_F_e2_AD_both_mito|primary_Inh_PVALB_SULF1_F_e2_AD_both_mito|primary_Inh_RYR3_TSHZ2_F_e2_AD_both_mito|primary_Inh_VIP_ABI3BP_F_e2_AD_both_mito|primary_Inh_VIP_TSHZ2_F_e2_AD_both_mito	1.38526584911297e-10	2.13872854157091e-06	0.014895640266389	1.3249940127040982e-09	equal_weight_acat	4
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Inhibitory_neurons	MT-ND1	TRUE	core_mito_protein	mtDNA	9	9	Inh CUX2 MSR1|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB CA8 (Chandelier)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh VIP ABI3BP|Inh VIP TSHZ2	primary_Inh_CUX2_MSR1_F_e2_AD_both_mito|primary_Inh_L3_5_SST_MAFB_F_e2_AD_both_mito|primary_Inh_LAMP5_NRG1_Rosehip_F_e2_AD_both_mito|primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_both_mito|primary_Inh_PVALB_HTR4_F_e2_AD_both_mito|primary_Inh_PVALB_SULF1_F_e2_AD_both_mito|primary_Inh_RYR3_TSHZ2_F_e2_AD_both_mito|primary_Inh_VIP_ABI3BP_F_e2_AD_both_mito|primary_Inh_VIP_TSHZ2_F_e2_AD_both_mito	4.57681412211143e-09	1.28273791815021e-05	0.0472052021444853	2.3454927053013364e-08	equal_weight_acat	5
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e2	Female	e2	Inhibitory_neurons	COX7A2	TRUE	core_mito_protein	nuclear	1	1	Inh PVALB HTR4	primary_Inh_PVALB_HTR4_F_e2_AD_both_mito	2.45024161828558e-07	2.45024161828558e-07	2.45024161828558e-07	2.45024161828558e-07	singleton_within_call_adjusted_p_passthrough	6
