source	target	weight	celltype	type
NSMCE2	XPO4	0.802	Microglia	directed
NSMF	ABCA2	0.927	Astrocytes	directed
NSMF	APC2	0.964	Astrocytes	directed
NSMF	ARFGAP1	0.6345	Astrocytes;Inhibitory_neurons	directed
NSMF	ARVCF	0.973	Astrocytes	directed
NSMF	BRSK1	0.965	Astrocytes	directed
NSMF	C21orf2	0.964	Astrocytes	directed
NSMF	GLI4	0.911	Astrocytes	directed
NSMF	GPS1	0.677	Astrocytes	directed
NSMF	GPSM1	0.973	Astrocytes	directed
NSMF	LENG8	0.424	Astrocytes	directed
NSMF	MICALL2	0.861	Astrocytes	directed
NSMF	NUMA1	0.964	Astrocytes	directed
NSMF	PCSK4	0.783	Astrocytes	directed
NSMF	PFKL	0.933	Astrocytes	directed
NSMF	SH2B1	0.681	Astrocytes	directed
NSMF	SNRNP70	0.878	Astrocytes	directed
NSMF	TUBGCP6	0.773	Astrocytes	directed
NSRP1	GTF3C2	0.762	Microglia	directed
NSUN3	ETFA	0.745	Excitatory_neurons	directed
NSUN3	RHBDD3	0.894	OPCs	directed
NSUN5	ZYX	0.742	Excitatory_neurons	directed
NSUN7	AL033528.2	0.913	T_cells	directed
NSUN7	FCGR1B	0.913	T_cells	directed
NSUN7	FITM1	0.917	T_cells	directed
NSUN7	HIGD1B	0.907	T_cells	directed
NSUN7	PIK3C2G	0.659	T_cells	directed
NT5C2	LINC00623	0.871	Microglia	directed
NT5C2	NDUFV1	0.982	Microglia	directed
NT5C2	RPS6KB1	0.812	Inhibitory_neurons	directed
NT5C2	SPATS2	0.822	Excitatory_neurons	directed
NT5DC1	C1orf35	0.973	Oligodendrocytes	directed
NT5DC1	CARD8	0.978	Oligodendrocytes	directed
NT5DC1	CFAP44	0.721	Oligodendrocytes	directed
NT5DC1	CSNK1G3	0.96	Oligodendrocytes	directed
NT5DC1	EPC2	0.376	Oligodendrocytes	directed
NT5DC1	FAT4	0.965	Oligodendrocytes	directed
NT5DC1	FRK	0.895	Oligodendrocytes	directed
NT5DC1	GALK2	0.954	Oligodendrocytes	directed
NT5DC1	GATB	0.963	Oligodendrocytes	directed
NT5DC1	HIBADH	0.957	Oligodendrocytes	directed
NT5DC1	MAN2A1	0.82	Oligodendrocytes	directed
NT5DC1	PCMTD1	0.944	Oligodendrocytes	directed
NT5DC1	PELI2	0.966	Oligodendrocytes	directed
NT5DC1	SLCO1A2	0.947	Oligodendrocytes	directed
NT5DC1	ST6GALNAC3	0.593	Oligodendrocytes	directed
NT5DC1	TSC1	0.966	Oligodendrocytes	directed
NT5DC1	UBE3D	0.967	Oligodendrocytes	directed
NT5DC1	YPEL2	0.23	Oligodendrocytes	directed
NT5E	LINC00237	0.863	OPCs	directed
NT5E	LYPD1	0.884	OPCs	directed
NT5E	RAP1GAP2	0.841	OPCs	directed
NT5M	SPON2	0.828774	CAMs	directed
NTM	IFNGR1	0.852	Inhibitory_neurons	directed
NTM	MAPK4	0.393	Excitatory_neurons	directed
NTM	ZNF462	0.847	Inhibitory_neurons	directed
NTN1	AP000721.2	0.888	OPCs	directed
NTN1	CHKA	0.77001	CAMs	directed
NTN1	KIAA0825	0.897	T_cells	directed
NTN1	PTPRS	0.641	OPCs	directed
NTN1	REXO2	0.837	OPCs	directed
NTN1	RFC3	0.87	T_cells	directed
NTN1	SEMA6A-AS1	0.861	T_cells	directed
NTN4	MAP2	0.898683	CAMs	directed
NTN4	RIOX2	0.857	T_cells	directed
NTNG1	CA3	0.482	Inhibitory_neurons	directed
NTNG1	CHRDL1	0.903	Inhibitory_neurons	directed
NTNG1	FAM118B	0.803	OPCs	directed
NTNG1	PDGFD	0.925	Inhibitory_neurons	directed
NTNG1	SPHKAP	0.902	Inhibitory_neurons	directed
NTNG2	AC006115.1	0.576494	CAMs	directed
NTNG2	SDC4	0.822695	CAMs	directed
NTNG2	ZNF783	0.825	Astrocytes	directed
NTRK2	AC073529.1	0.342	OPCs	directed
NTRK2	AIG1	0.95	OPCs	directed
NTRK2	AL139807.1	0.975	OPCs	directed
NTRK2	ALKBH8	0.966	OPCs	directed
NTRK2	ANAPC4	0.981	OPCs	directed
NTRK2	APCDD1	0.81	Astrocytes	directed
NTRK2	C11orf65	0.976	OPCs	directed
NTRK2	CEP57	0.979	OPCs	directed
NTRK2	CHN1	0.969	OPCs	directed
NTRK2	CLVS1	0.976	OPCs	directed
NTRK2	DCC	0.418	OPCs	directed
NTRK2	DPH5	0.971	OPCs	directed
NTRK2	ETNPPL	0.787	Astrocytes	directed
NTRK2	EYA1	0.811	Astrocytes	directed
NTRK2	FAM171B	0.88	Astrocytes	directed
NTRK2	FSIP2-AS1	0.972	OPCs	directed
NTRK2	GLCCI1	0.706	Astrocytes	directed
NTRK2	GPAM	0.303	Astrocytes	directed
NTRK2	GPM6B	0.893	Astrocytes	directed
NTRK2	HDAC2-AS2	0.933	Astrocytes	directed
NTRK2	HOMER1	0.853	Excitatory_neurons	directed
NTRK2	LANCL2	0.955	Astrocytes	directed
NTRK2	LINC00499	0.957	Astrocytes	directed
NTRK2	MADD	0.98	OPCs	directed
NTRK2	MALRD1	0.507	OPCs	directed
NTRK2	MED1	0.971	OPCs	directed
NTRK2	MPHOSPH6	0.96	OPCs	directed
NTRK2	MRPS30-DT	0.973	OPCs	directed
NTRK2	MYBPC1	0.557	Astrocytes	directed
NTRK2	NEDD4L	0.885	Excitatory_neurons	directed
NTRK2	NGLY1	0.975	OPCs	directed
NTRK2	PLXDC2	0.489	OPCs	directed
NTRK2	PPP1R7	0.963	Astrocytes	directed
NTRK2	PRTG	0.978	OPCs	directed
NTRK2	PSME4	0.839	Excitatory_neurons	directed
NTRK2	RAP2A	0.962	OPCs	directed
NTRK2	RERG	0.957	Astrocytes	directed
NTRK2	RNF150	0.699	Excitatory_neurons	directed
NTRK2	RPIA	0.973	OPCs	directed
NTRK2	SLC1A2	0.671	Astrocytes	directed
NTRK2	TDG	0.978	OPCs	directed
NTRK2	TENM3	0.96	Astrocytes	directed
NTRK2	TSC22D1	0.78	Oligodendrocytes	directed
NTRK2	ZNF334	0.746	OPCs	directed
NTRK3	AC025887.2	0.428	Excitatory_neurons	directed
NTRK3	CACNA1C	0.957	OPCs	directed
NTRK3	CAMSAP2	0.877	OPCs	directed
NTRK3	CDC42SE2	0.965	OPCs	directed
NTRK3	CMIP	0.962	OPCs	directed
NTRK3	COLEC12	0.52	Astrocytes	directed
NTRK3	DGKG	0.885	Oligodendrocytes	directed
NTRK3	DPP6	0.176	OPCs	directed
NTRK3	EML6	0.961	OPCs	directed
NTRK3	FOCAD	0.96	OPCs	directed
NTRK3	GSE1	0.973	OPCs	directed
NTRK3	MLXIP	0.932	Vasculature_cells	directed
NTRK3	MRPS10	0.959	OPCs	directed
NTRK3	MUC20-OT1	0.903	Vasculature_cells	directed
NTRK3	NFIC	0.911	Vasculature_cells	directed
NTRK3	NID1	0.737	Vasculature_cells	directed
NTRK3	NUDCD3	0.97	OPCs	directed
NTRK3	PKNOX2	0.827	Oligodendrocytes	directed
NTRK3	RFX2	0.844	Excitatory_neurons	directed
NTRK3	SDK1	0.905	Vasculature_cells	directed
NTRK3	SETD3	0.963	OPCs	directed
NTRK3	SFSWAP	0.938	OPCs	directed
NTRK3	SLC17A5	0.959	OPCs	directed
NTRK3	SRPK2	0.703	OPCs	directed
NTRK3	TEK	0.863	Excitatory_neurons	directed
NTRK3	TSN	0.971	OPCs	directed
NTRK3	WWC3	0.961	OPCs	directed
NTRK3	ZCCHC24	0.712	Astrocytes	directed
NTRK3	ZNF577	0.969	OPCs	directed
NTSR1	CLEC4E	0.786	T_cells	directed
NUAK1	ANKRD40	0.848	Microglia	directed
NUAK1	DLG3	0.967	Excitatory_neurons	directed
NUAK1	IPCEF1	0.72	Excitatory_neurons	directed
NUAK1	KIF3B	0.636	Excitatory_neurons	directed
NUAK1	NIPA1	0.873	Excitatory_neurons	directed
NUAK1	UBTF	0.833	Microglia	directed
NUBP1	SLC7A6OS	0.804	Excitatory_neurons	directed
NUBP2	FAM241B	0.645	Excitatory_neurons	directed
NUBPL	AC244453.3	0.365	Inhibitory_neurons	directed
NUBPL	AFG1L	0.734	Vasculature_cells	directed
NUBPL	CD36	0.794	Excitatory_neurons	directed
NUBPL	LINC01473	0.815	Inhibitory_neurons	directed
NUBPL	SASS6	0.788	Oligodendrocytes	directed
NUCB1	HDGF	0.786	Microglia	directed
NUCB1	TET1	0.795	Astrocytes	directed
NUCB1-AS1	OARD1	0.841945	CAMs	directed
NUCB2	MGST2	0.862	Excitatory_neurons	directed
NUCB2	TESK2	0.798	Inhibitory_neurons	directed
NUCKS1	AC091563.1	0.754	Oligodendrocytes	directed
NUCKS1	ARMC1	0.892	Excitatory_neurons;Inhibitory_neurons	directed
NUCKS1	BECN1	0.982	OPCs	directed
NUCKS1	BRD3	0.886	Excitatory_neurons;Inhibitory_neurons	directed
NUCKS1	C6orf89	0.737	Vasculature_cells	directed
NUCKS1	CBX1	0.702	Excitatory_neurons	directed
NUCKS1	NONO	0.569	Excitatory_neurons	directed
NUCKS1	PAFAH1B2	0.62	Oligodendrocytes	directed
NUCKS1	RAB2A	0.973	Excitatory_neurons	directed
NUCKS1	SELENOF	0.848	Vasculature_cells	directed
NUCKS1	SELENOI	0.79	Vasculature_cells	directed
NUCKS1	SUPT16H	0.885	Inhibitory_neurons	directed
NUCKS1	TERF2IP	0.49	Excitatory_neurons	directed
NUCKS1	TMEM33	0.861	Oligodendrocytes	directed
NUCKS1	YWHAE	0.8	OPCs	directed
NUDC	GSTO1	0.837	Inhibitory_neurons	directed
NUDC	KAZN	0.624	Excitatory_neurons	directed
NUDCD1	GNG4	0.827	Vasculature_cells	directed
NUDCD2	ACAD8	0.915	Excitatory_neurons	directed
NUDCD2	DDX20	0.907	Excitatory_neurons	directed
NUDCD2	DNAJC19	0.737	Excitatory_neurons	directed
NUDCD2	TDRD9	0.909	Excitatory_neurons	directed
NUDCD2	TMEM243	0.651	Excitatory_neurons	directed
NUDCD2	UNC50	0.553	Inhibitory_neurons	directed
NUDCD2	VBP1	0.814	Oligodendrocytes	directed
NUDCD3	NAA30	0.854	Astrocytes	directed
NUDT1	PIEZO2	0.824	T_cells	directed
NUDT13	LINC00115	0.537994	CAMs	directed
NUDT15	FNDC9	0.886525	CAMs	directed
NUDT15	LVRN	0.877406	CAMs	directed
NUDT15	XACT	0.878419	CAMs	directed
NUDT16L1	CTSF	0.315	Excitatory_neurons	directed
NUDT16L1	EMC1	0.936	Astrocytes	directed
NUDT16L1	FAM173A	0.907	Astrocytes	directed
NUDT16L1	GAMT	0.907	Astrocytes	directed
NUDT16L1	H2AFV	0.894	Astrocytes	directed
NUDT16L1	MCRIP2	0.491	Excitatory_neurons	directed
NUDT16L1	ROGDI	0.283	Excitatory_neurons	directed
NUDT16L1	SNRPG	0.809524	CAMs	directed
NUDT17	ELK1	0.455	T_cells	directed
NUDT21	LMBRD2	0.797	Inhibitory_neurons	directed
NUDT21	PPP2CB	0.867	Excitatory_neurons	directed
NUDT22	WDR6	0.857	T_cells	directed
NUDT3	ADAR	0.893	Excitatory_neurons	directed
NUDT3	ATMIN	0.65	Excitatory_neurons	directed
NUDT3	CBX5	0.896	Inhibitory_neurons	directed
NUDT3	CBX6	0.856	Excitatory_neurons	directed
NUDT3	CELSR2	0.493	Excitatory_neurons	directed
NUDT3	DIRAS1	0.287	Inhibitory_neurons	directed
NUDT3	LRRC8A	0.897	Inhibitory_neurons	directed
NUDT3	MAP1B	0.627	Excitatory_neurons	directed
NUDT3	NOVA2	0.752	Astrocytes	directed
NUDT3	NPTX1	0.898	Excitatory_neurons	directed
NUDT3	PURB	0.898	Inhibitory_neurons	directed
NUDT4	EHD1	0.611	Excitatory_neurons	directed
NUDT4	RGMB	0.782	Astrocytes	directed
NUDT4	THSD4	0.835	Excitatory_neurons	directed
NUDT5	MTG2	0.809	Oligodendrocytes	directed
NUDT6	ATP8B2	0.856	T_cells	directed
NUDT7	ZBTB7C	0.286727	CAMs	directed
NUDT8	AC002091.1	0.654	T_cells	directed
NUDT8	ARAP3	0.93	T_cells	directed
NUDT8	CYP4X1	0.721	T_cells	directed
NUDT8	EMG1-1	0.683	T_cells	directed
NUDT8	MRPL55	0.941	T_cells	directed
NUDT8	PEAK3	0.739	T_cells	directed
NUDT8	PHEX	0.602	T_cells	directed
NUDT8	SLC2A5	0.936	T_cells	directed
NUDT8	STARD4-AS1	0.544	T_cells	directed
NUDT9	HIKESHI	0.644	Astrocytes	directed
NUF2	FBXL18	0.870314	CAMs	directed
NUF2	NUB1	0.822695	CAMs	directed
NUFIP2	ABCE1	0.912	OPCs	directed
NUFIP2	ANAPC5	0.897	Astrocytes	directed
NUFIP2	B3GNT5	0.913	Astrocytes	directed
NUFIP2	B4GALT5	0.888	Excitatory_neurons	directed
NUFIP2	BICD2	0.898	OPCs	directed
NUFIP2	CDC42SE1	0.8	Microglia	directed
NUFIP2	ERRFI1	0.678	Oligodendrocytes	directed
NUFIP2	MAP2	0.295	Excitatory_neurons	directed
NUFIP2	MR1	0.878	Microglia	directed
NUFIP2	NAA16	0.9	Oligodendrocytes	directed
NUFIP2	NOTCH1	0.83	Microglia	directed
NUFIP2	PAQR6	0.255	Astrocytes	directed
NUFIP2	PHF10	0.934	Oligodendrocytes	directed
NUFIP2	PRPF38A	0.93	Oligodendrocytes	directed
NUFIP2	QKI	0.288	Astrocytes	directed
NUFIP2	RANBP2	0.936	Oligodendrocytes	directed
NUFIP2	SLC26A11	0.927	Oligodendrocytes	directed
NUFIP2	SLC41A1	0.878	Inhibitory_neurons	directed
NUFIP2	SRP72	0.911	OPCs	directed
NUFIP2	TIAM2	0.799	Astrocytes	directed
NUFIP2	UBQLN1	0.902	OPCs	directed
NUFIP2	WEE2-AS1	0.906	Astrocytes	directed
NUFIP2	YTHDF3	0.864	Excitatory_neurons	directed
NUFIP2	ZBTB11	0.847	Excitatory_neurons;Inhibitory_neurons	directed
NUFIP2	ZNF106	0.71	Oligodendrocytes	directed
NUMA1	AKAP1	0.876	Excitatory_neurons	directed
NUMA1	MED12	0.8885	OPCs;Oligodendrocytes	directed
NUMA1	MKRN1	0.793	Microglia	directed
NUMA1	TMEM63C	0.862	Excitatory_neurons	directed
NUMB	CHST11	0.325	Microglia	directed
NUMB	TRPC4AP	0.311	Microglia	directed
NUMBL	HDAC7	0.823	Astrocytes	directed
NUP133	MTF2	0.512	Excitatory_neurons	directed
NUP133	NNT	0.476	Excitatory_neurons	directed
NUP133	NR2C1	0.51	Excitatory_neurons	directed
NUP153	CNOT8	0.32	Astrocytes	directed
NUP153	NSUN2	0.827	Oligodendrocytes	directed
NUP153	ZNF566	0.873	Microglia	directed
NUP160	CTPS2	0.703	Excitatory_neurons	directed
NUP160	LIG1	0.791	Excitatory_neurons	directed
NUP210	ARHGAP44	0.763	Astrocytes	directed
NUP210	DYSF	0.76	Inhibitory_neurons	directed
NUP210L	ECT2L	0.7815	Excitatory_neurons;Inhibitory_neurons	directed
NUP214	ASB7	0.819	Oligodendrocytes	directed
NUP214	CCDC84	0.675	Oligodendrocytes	directed
NUP214	HFM1	0.903	Excitatory_neurons	directed
NUP214	MCM3AP	0.984	Excitatory_neurons	directed
NUP214	MSH2	0.714	Excitatory_neurons	directed
NUP214	SZT2	0.327	Excitatory_neurons	directed
NUP214	VPS45	0.642	Excitatory_neurons	directed
NUP214	WASHC5	0.666	Excitatory_neurons	directed
NUP50	CLPX	0.781	Excitatory_neurons	directed
NUP50	DDX42	0.288	Excitatory_neurons	directed
NUP50-DT	CLEC16A	0.605	Excitatory_neurons	directed
NUP50-DT	CRK	0.799	OPCs	directed
NUP50-DT	RMC1	0.845	Excitatory_neurons	directed
NUP54	KBTBD3	0.777	Excitatory_neurons	directed
NUP58	ABHD17C	0.898	Astrocytes	directed
NUP58	EIF3M	0.771	Oligodendrocytes	directed
NUP58	RTRAF	0.799	Microglia	directed
NUP58	SF1	0.683	Astrocytes	directed
NUP62CL	ABCB4	0.970618	CAMs	directed
NUP62CL	AC005921.2	0.577508	CAMs	directed
NUP62CL	AC108863.1	0.653495	CAMs	directed
NUP62CL	AC109454.2	0.956434	CAMs	directed
NUP62CL	AL078590.2	0.77001	CAMs	directed
NUP62CL	CAPN12	0.945289	CAMs	directed
NUP62CL	FBXO43	0.379939	CAMs	directed
NUP62CL	HYPK	0.443769	CAMs	directed
NUP62CL	LINC01664	0.74772	CAMs	directed
NUP62CL	LINC02054	0.75076	CAMs	directed
NUP62CL	NLRC3	0.349544	CAMs	directed
NUP62CL	OPRK1	0.72847	CAMs	directed
NUP62CL	SLC25A21-AS1	0.659574	CAMs	directed
NUP62CL	SRPX2	0.952381	CAMs	directed
NUP62CL	TBX15	0.962513	CAMs	directed
NUP62CL	TMEM97	0.382979	CAMs	directed
NUP62CL	ZNF366	0.95542	CAMs	directed
NUP85	POLG2	0.819	Excitatory_neurons	directed
NUP93	KCNK10	0.858	Inhibitory_neurons	directed
NUP93	SRPRB	0.856	Inhibitory_neurons	directed
NUP93	VKORC1L1	0.441	Oligodendrocytes	directed
NUP98	HOOK3	0.567	Excitatory_neurons	directed
NUP98	KMT2C	0.688	Excitatory_neurons	directed
NUPR1	AC104964.4	0.853	T_cells	directed
NUPR1	SRD5A1	0.836	T_cells	directed
NUPR2	AC092440.1	0.884	T_cells	directed
NUPR2	ADGRE1	0.93	T_cells	directed
NUPR2	AL359220.1	0.923	T_cells	directed
NUPR2	C17orf107	0.870314	CAMs	directed
NUPR2	FER1L6	0.414	T_cells	directed
NUPR2	HIST1H2BN	0.915	T_cells	directed
NUPR2	MAP1LC3A	0.913	T_cells	directed
NUPR2	POLH-AS1	0.256332	CAMs	directed
NUPR2	TMEM171	0.275583	CAMs	directed
NUS1	DCAF13	0.818	Microglia	directed
NUS1	SUCLA2	0.516	Astrocytes	directed
NUTF2	SHISA5	0.667	Excitatory_neurons	directed
NUTM2G	PPIAL4G	0.81155	CAMs	directed
NVL	AC011330.3	0.873	Excitatory_neurons	directed
NWD1	ABCB9	0.859	Astrocytes	directed
NWD1	ASIC1	0.663627	CAMs	directed
NWD1	ASTN2	0.921	Astrocytes	directed
NWD1	C12orf42	0.905	T_cells	directed
NWD1	LINC01006	0.47619	CAMs	directed
NWD1	LRRC4B	0.893617	CAMs	directed
NWD1	METAP2	0.869	Astrocytes	directed
NWD1	MRPS9	0.909	T_cells	directed
NWD1	NOC4L	0.718338	CAMs	directed
NWD1	RGS10	0.902	T_cells	directed
NWD1	SLC49A3	0.881459	CAMs	directed
NWD1	SULF1	0.903749	CAMs	directed
NWD1	TADA2A	0.929	T_cells	directed
NXF1	ARMCX5	0.76	Excitatory_neurons	directed
NXN	PPM1D	0.349	Vasculature_cells	directed
NXPE1	CPB2	0.316109	CAMs	directed
NXPE2	CLIC1	0.330294	CAMs	directed
NXPE2	CYP19A1	0.272543	CAMs	directed
NXPE2	S100Z	0.338399	CAMs	directed
NXPE2	VGLL3	0.262411	CAMs	directed
NXPE3	GXYLT2	0.802	Oligodendrocytes	directed
NXPH1	AC009126.1	0.28	Inhibitory_neurons	directed
NXPH1	BLMH	0.953	OPCs	directed
NXPH1	CREM	0.906	Inhibitory_neurons	directed
NXPH1	DDAH1	0.938	OPCs	directed
NXPH1	DDX60	0.936	OPCs	directed
NXPH1	DLGAP1	0.47	OPCs	directed
NXPH1	GDAP2	0.956	OPCs	directed
NXPH1	HOMER1	0.959	OPCs	directed
NXPH1	PPM1E	0.96	OPCs	directed
NXPH1	PTCHD4	0.568	Inhibitory_neurons	directed
NXPH1	RAB3C	0.951	OPCs	directed
NXPH1	RIMS2	0.927	OPCs	directed
NXPH1	SMIM20	0.867	OPCs	directed
NXPH1	SOX5	0.896	Inhibitory_neurons	directed
NXPH1	ST6GALNAC5	0.908	Inhibitory_neurons	directed
NXPH1	TMEM38B	0.962	OPCs	directed
NXPH1	ZNF827	0.926	Inhibitory_neurons	directed
NXPH2	LINC02201	0.811	T_cells	directed
NXPH2	ZNF354A	0.801	Inhibitory_neurons	directed
NXPH3	NAA35	0.748	T_cells	directed
NXT1	NBPF10	0.85309	CAMs	directed
NXT1	NIPSNAP3B	0.852077	CAMs	directed
NXT1	VAT1L	0.50152	CAMs	directed
NYAP1	DCTD	0.814	Excitatory_neurons	directed
NYAP1	KATNB1	0.78	Excitatory_neurons	directed
NYAP2	PARVA	0.814	Excitatory_neurons	directed
NYAP2	UQCRFS1	0.793313	CAMs	directed
NYAP2	ZNF608	0.801	Inhibitory_neurons	directed
OAF	TMEM132B	0.832	T_cells	directed
OAF	ZDHHC16	0.863	T_cells	directed
OARD1	C10orf143	0.816	Astrocytes	directed
OAT	ID2	0.76	Excitatory_neurons	directed
OAT	MORF4L2	0.96	Excitatory_neurons	directed
OAT	PCBP1	0.27	Excitatory_neurons	directed
OAT	RGS2	0.847	Excitatory_neurons	directed
OAT	RNF44	0.325	Excitatory_neurons	directed
OAT	ZNF213-AS1	0.877	Excitatory_neurons	directed
OAZ2	WDR45	0.798	Oligodendrocytes	directed
OBSCN-AS1	AKIRIN2	0.736575	CAMs	directed
OBSL1	APBB3	0.908	Inhibitory_neurons	directed
OBSL1	LUC7L2	0.926	Inhibitory_neurons	directed
OBSL1	POMGNT1	0.909	Inhibitory_neurons	directed
OBSL1	RNPS1	0.913	Inhibitory_neurons	directed
OBSL1	SCRN2	0.766	Inhibitory_neurons	directed
OCA2	MBOAT7	0.822	T_cells	directed
OCIAD1	COPB2	0.819	Oligodendrocytes	directed
OCIAD1	PCMT1	0.85	Oligodendrocytes	directed
OCLN	ACTR1B	0.851064	CAMs	directed
OCLN	GNL2	0.861196	CAMs	directed
OCM	ADAM12	0.653495	CAMs	directed
OCM	RGMA	0.689	T_cells	directed
OCM	RPL26L1	0.835866	CAMs	directed
OCRL	CUL4B	0.445	Inhibitory_neurons	directed
OCRL	HIPK1	0.966	Excitatory_neurons	directed
OCRL	RCCD1	0.873	Excitatory_neurons	directed
OCRL	SNPH	0.762	Excitatory_neurons	directed
ODC1	C1orf109	0.763	Excitatory_neurons	directed
ODF2L	TP53BP1	0.873	Microglia	directed
OFD1	JAM3	0.458	Excitatory_neurons	directed
OGA	ABCF1	0.779	Inhibitory_neurons	directed
OGA	AC021752.1	0.891	Oligodendrocytes	directed
OGA	ACTR10	0.883	Astrocytes	directed
OGA	C1S	0.882	Oligodendrocytes	directed
OGA	PCP4	0.908	Astrocytes	directed
OGA	QDPR	0.886	Astrocytes	directed
OGA	SLC25A37	0.868	Oligodendrocytes	directed
OGA	SMUG1	0.888	Oligodendrocytes	directed
OGA	UBE2B	0.886	Oligodendrocytes	directed
OGDH	ARL10	0.808	Microglia	directed
OGDH	EXOSC1	0.827	Astrocytes	directed
OGDH	NT5M	0.883	Astrocytes	directed
OGDH	ULK1	0.637	Excitatory_neurons	directed
OGDHL	MAP4K2	0.773	Inhibitory_neurons	directed
OGFOD1	SEC13	0.831	Astrocytes	directed
OGFOD2	AL353616.2	0.441	T_cells	directed
OGFOD2	AL355076.2	0.924	T_cells	directed
OGFOD2	BORCS8-MEF2B	0.487	T_cells	directed
OGFOD2	NRSN2	0.932	T_cells	directed
OGFOD2	RRS1-AS1	0.405	T_cells	directed
OGFOD2	TEDC1	0.938	T_cells	directed
OGFOD2	TIRAP	0.931	T_cells	directed
OGFOD2	ZNF563	0.928	T_cells	directed
OGFRL1	FAM91A1	0.871	Astrocytes	directed
OGFRL1	HECTD2	0.348	Microglia	directed
OGFRL1	PPWD1	0.846	Microglia	directed
OGFRL1	ZNF134	0.795	Astrocytes	directed
OGFRP1	TENT2	0.386018	CAMs	directed
OGG1	UBLCP1	0.833	Excitatory_neurons	directed
OGN	MYT1L	0.904762	CAMs	directed
OGT	FGFR1OP2	0.889	Oligodendrocytes	directed
OGT	MAPK3	0.44	Vasculature_cells	directed
OIT3	AC010883.1	0.490375	CAMs	directed
OIT3	GYS2	0.616008	CAMs	directed
OIT3	PLEKHF1	0.539007	CAMs	directed
OLA1	PPP1R8	0.979	Microglia	directed
OLA1	PUS7L	0.72	Microglia	directed
OLA1	UBE2N	0.894	Microglia	directed
OLA1	XPO4	0.81	OPCs	directed
OLAH	AC005759.1	0.680851	CAMs	directed
OLAH	EDC3	0.646	T_cells	directed
OLAH	LYPLAL1-DT	0.302938	CAMs	directed
OLAH	MKX	0.592705	CAMs	directed
OLFM1	CAMK2N1	0.85	Excitatory_neurons	directed
OLFM1	INA	0.695	Excitatory_neurons	directed
OLFM1	SYT13	0.828	Excitatory_neurons	directed
OLFM1	TRIM32	0.835	Inhibitory_neurons	directed
OLFM2	AREL1	0.954	OPCs	directed
OLFM2	C1orf131	0.705	OPCs	directed
OLFM2	COL5A3	0.949	OPCs	directed
OLFM2	DDX60	0.876393	CAMs	directed
OLFM2	EHMT2	0.945	OPCs	directed
OLFM2	FASTKD1	0.798	Astrocytes	directed
OLFM2	LRRC4B	0.916	OPCs	directed
OLFM2	MAMLD1	0.547	OPCs	directed
OLFM2	NANOS3	0.516	Excitatory_neurons	directed
OLFM2	NPTXR	0.932	OPCs	directed
OLFM2	PDPR	0.969	OPCs	directed
OLFM2	PKN1	0.969	OPCs	directed
OLFM2	POLR2A	0.944	OPCs	directed
OLFM2	PROS1	0.868288	CAMs	directed
OLFM2	SCAMP5	0.945	OPCs	directed
OLFM3	AC009093.2	0.81	Inhibitory_neurons	directed
OLFM3	CAMK4	0.523	Inhibitory_neurons	directed
OLFM3	COL11A1	0.906	Inhibitory_neurons	directed
OLFM3	EDIL3	0.881	Inhibitory_neurons	directed
OLFM3	IRS1	0.909	Inhibitory_neurons	directed
OLFM3	KCNJ3	0.452	Excitatory_neurons	directed
OLFM3	LRRTM3	0.759	Excitatory_neurons	directed
OLFM3	NLGN1	0.386	Inhibitory_neurons	directed
OLFM4	AC107294.2	0.884498	CAMs	directed
OLFM4	AC123567.2	0.874367	CAMs	directed
OLFM4	AL731567.1	0.89767	CAMs	directed
OLFML1	AL353708.3	0.915907	CAMs	directed
OLFML1	BAG1	0.571	T_cells	directed
OLFML1	CASC9	0.236069	CAMs	directed
OLFML1	CCDC141	0.905	T_cells	directed
OLFML1	CNTN4	0.367	T_cells	directed
OLFML1	HSPB9	0.277609	CAMs	directed
OLFML1	ITGAV	0.863	T_cells	directed
OLFML1	ORC1	0.737589	CAMs	directed
OLFML1	PKD2L2	0.627153	CAMs	directed
OLFML1	RAPH1	0.88	T_cells	directed
OLFML2B	AL360091.3	0.853	T_cells	directed
OLFML2B	ARL10	0.867	T_cells	directed
OLIG1	BCAN	0.676	OPCs	directed
OLIG1	DPYSL2	0.341	Oligodendrocytes	directed
OLIG1	GTF3C5	0.819	T_cells	directed
OLIG1	IFIT1	0.918	OPCs	directed
OLIG1	LAMA2	0.85309	CAMs	directed
OLIG1	NBPF3	0.899	OPCs	directed
OLIG1	PDGFRA	0.761	OPCs	directed
OLIG1	SRSF6	0.912	OPCs	directed
OLIG2	ASB2	0.913	T_cells	directed
OLIG2	GPR37L1	0.676	OPCs	directed
OLIG2	GRSF1	0.856	Oligodendrocytes	directed
OLIG2	HEPACAM	0.934	OPCs	directed
OLIG2	LRRC8D	0.912	OPCs	directed
OLIG2	MAT2B	0.934	OPCs	directed
OLIG2	MXD3	0.899	T_cells	directed
OLIG2	NLGN2	0.911	T_cells	directed
OLIG2	OLIG1	0.5725	OPCs;Oligodendrocytes	directed
OLIG2	PCYOX1	0.896	OPCs	directed
OLIG2	SIGLEC7	0.909	T_cells	directed
OLIG2	SOX8	0.814	OPCs	directed
OLIG2	SOX9	0.831	Oligodendrocytes	directed
OLIG2	STOML1	0.919	T_cells	directed
OLMALINC	BAZ1A	0.455	Inhibitory_neurons	directed
