schema_version	context_id	module_id	stratum_order	stratum_id	estimate	robust_se	ci_low	ci_high	p_value	model_status	failure_reason
phase13_module_stratum_v1	vasculature	nuclear_oxphos_structural_86	4	Male__e2	-2.69566087225953	1.99876700605987	-6.6392519907969	1.24793024627784	0.17911222248305	estimated	
phase13_module_stratum_v1	vasculature	nuclear_oxphos_structural_86	5	Male__e33	-0.249005862044664	0.220081262159923	-0.68322881458442	0.185217090495092	0.259355941098354	estimated	
phase13_module_stratum_v1	vasculature	nuclear_oxphos_structural_86	6	Male__e4	-0.165658733192337	0.729044061401066	-1.60407135299597	1.2727538866113	0.820500627717033	estimated	
phase13_module_stratum_v1	vasculature	mitochondrial_translation_155	1	Female__e2	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage
phase13_module_stratum_v1	vasculature	mitochondrial_translation_155	2	Female__e33	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage
phase13_module_stratum_v1	vasculature	mitochondrial_translation_155	3	Female__e4	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage
phase13_module_stratum_v1	vasculature	mitochondrial_translation_155	4	Male__e2	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage
phase13_module_stratum_v1	vasculature	mitochondrial_translation_155	5	Male__e33	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage
phase13_module_stratum_v1	vasculature	mitochondrial_translation_155	6	Male__e4	NA	NA	NA	NA	NA	not_testable	not_testable_module_coverage
phase13_module_stratum_v1	vasculature	mib_micos_inner_membrane_19	1	Female__e2	0.467265151536928	0.501733681937022	-0.522661381150006	1.45719168422386	0.352924789399526	estimated	
phase13_module_stratum_v1	vasculature	mib_micos_inner_membrane_19	2	Female__e33	-0.220155140523531	0.258025899026774	-0.729243313717103	0.288933032670041	0.39464780144275	estimated	
phase13_module_stratum_v1	vasculature	mib_micos_inner_membrane_19	3	Female__e4	-0.302536947009958	0.388030997967222	-1.0681267294415	0.463052835421587	0.436591074677005	estimated	
phase13_module_stratum_v1	vasculature	mib_micos_inner_membrane_19	4	Male__e2	-1.87606606731256	2.17971831367085	-6.17667627182588	2.42454413720076	0.390533954316871	estimated	
phase13_module_stratum_v1	vasculature	mib_micos_inner_membrane_19	5	Male__e33	-0.188566806561847	0.259473341323929	-0.700510800654178	0.323377187530484	0.468320546283076	estimated	
phase13_module_stratum_v1	vasculature	mib_micos_inner_membrane_19	6	Male__e4	-1.30054545711614	0.385673505936443	-2.06148387968112	-0.539607034551159	0.000910100408876229	estimated	
