rds_id	canonical_symbol	human_gene_id	description	synonyms	sub_mito_localization	mito_pathways	duplicate_canonical_symbol	mapped_feature	match_type	tested	measured
astrocytes	ATP5MF-PTCD1	100526740	ATP5MF-PTCD1 readthrough	ATP5J2-PTCD1	unknown	0	FALSE	ATP5MF-PTCD1	canonical	FALSE	TRUE
astrocytes	ATP5MG	10632	ATP synthase membrane subunit g	ATP5JG|ATP5L	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits | Mitochondrial dynamics and surveillance > Cristae formation	FALSE	ATP5MG	canonical	TRUE	TRUE
astrocytes	ATP5MPL	9556	ATP synthase membrane subunit 6.8PL	6.8PL|C14orf2|MLQ|MP68|PLPM	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	FALSE	ATP5MPL	canonical	TRUE	TRUE
astrocytes	ATP5PB	515	ATP synthase peripheral stalk-membrane subunit b	ATP5F1|PIG47	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	FALSE	ATP5PB	canonical	TRUE	TRUE
astrocytes	ATP5PD	10476	ATP synthase peripheral stalk subunit d	APT5H|ATP5H|ATPQ	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	FALSE	ATP5PD	canonical	TRUE	TRUE
astrocytes	ATP5PF	522	ATP synthase peripheral stalk subunit F6	ATP5|ATP5A|ATP5J|ATPM|CF6|F6	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	FALSE	ATP5PF	canonical	TRUE	TRUE
astrocytes	ATP5PO	539	ATP synthase peripheral stalk subunit OSCP	ATP5O|ATPO|HMC08D05|OSCP	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	FALSE	ATP5PO	canonical	FALSE	TRUE
astrocytes	ATPAF1	64756	ATP synthase mitochondrial F1 complex assembly factor 1	ATP11|ATP11p	Matrix	OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	ATPAF1	canonical	TRUE	TRUE
astrocytes	ATPAF2	91647	ATP synthase mitochondrial F1 complex assembly factor 2	ATP12|ATP12p|LP3663|MC5DN1	Matrix	OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	ATPAF2	canonical	TRUE	TRUE
astrocytes	ATPSCKMT	134145	ATP synthase c subunit lysine N-methyltransferase	FAM173B|JS-2|hFAM173B	MIM	OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	FAM173B	unique_synonym	TRUE	TRUE
astrocytes	AUH	549	AU RNA binding methylglutaconyl-CoA hydratase	-	Matrix	Metabolism > Carbohydrate metabolism > Itaconate metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	FALSE	AUH	canonical	TRUE	TRUE
astrocytes	AURKAIP1	54998	aurora kinase A interacting protein 1	AIP|AKIP|MRP-S38	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	AIP;AURKAIP1	canonical;unique_synonym	TRUE	TRUE
astrocytes	BAD	572	BCL2 associated agonist of cell death	BBC2|BCL2L8	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BAD	canonical	TRUE	TRUE
astrocytes	BAK1	578	BCL2 antagonist/killer 1	BAK|BAK-LIKE|BCL2L7|CDN1	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BAK1	canonical	TRUE	TRUE
astrocytes	BAX	581	BCL2 associated X, apoptosis regulator	BCL2L4	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BAX	canonical	TRUE	TRUE
astrocytes	BBC3	27113	BCL2 binding component 3	JFY-1|JFY1|PUMA	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BBC3	canonical	TRUE	TRUE
astrocytes	BCAT2	587	branched chain amino acid transaminase 2	BCAM|BCATM|BCT2|HVLI|PP18	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	FALSE	BCAM;BCAT2	canonical;unique_synonym	TRUE	TRUE
astrocytes	BCKDHA	593	branched chain keto acid dehydrogenase E1 subunit alpha	BCKDE1A|MSU|MSUD1|OVD1A	MIM	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	FALSE	BCKDHA	canonical	TRUE	TRUE
astrocytes	BCKDHB	594	branched chain keto acid dehydrogenase E1 subunit beta	BCKDE1B|BCKDH E1-beta|E1B	MIM	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	FALSE	BCKDHB	canonical	TRUE	TRUE
astrocytes	BCKDK	10295	branched chain keto acid dehydrogenase kinase	BCKDKD|BDK	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	FALSE	BCKDK	canonical	TRUE	TRUE
astrocytes	BCL2	596	BCL2 apoptosis regulator	Bcl-2|PPP1R50	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BCL2	canonical	TRUE	TRUE
astrocytes	BCL2A1	597	BCL2 related protein A1	ACC-1|ACC-2|ACC1|ACC2|BCL2L5|BFL1|GRS|HBPA1	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BCL2A1	canonical	TRUE	TRUE
astrocytes	BCL2L1	598	BCL2 like 1	BCL-XL/S|BCL2L|BCLX|Bcl-X|PPP1R52	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BCL2L1	canonical	TRUE	TRUE
astrocytes	BCL2L10	10017	BCL2 like 10	BCL-B|Boo|Diva|bcl2-L-10	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BCL2L10	canonical	TRUE	TRUE
astrocytes	BCL2L11	10018	BCL2 like 11	BAM|BIM|BOD	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BCL2L11	canonical	TRUE	TRUE
astrocytes	BCL2L13	23786	BCL2 like 13	BCL-RAMBO|Bcl2-L-13|MIL1	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy | Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BCL2L13	canonical	TRUE	TRUE
astrocytes	BCL2L2	599	BCL2 like 2	BCL-W|BCL2-L-2|BCLW|PPP1R51	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BCL2L2	canonical	TRUE	TRUE
astrocytes	BCO2	83875	beta-carotene oxygenase 2	B-DIOX-II|BCDO2	MIM	Metabolism > Vitamin metabolism > Vitamin A metabolism	FALSE	BCO2	canonical	TRUE	TRUE
astrocytes	BCS1L	617	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone	BCS|BCS1|BJS|FLNMS|GRACILE|Hs.6719|MC3DN1|PTD|h-BCS|h-BCS1	MIM	OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	BCS1L	canonical	TRUE	TRUE
astrocytes	BDH1	622	3-hydroxybutyrate dehydrogenase 1	BDH|SDR9C1	MIM	Metabolism > Carbohydrate metabolism > Ketone metabolism	FALSE	BDH1	canonical	TRUE	TRUE
astrocytes	BID	637	BH3 interacting domain death agonist	FP497	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BID	canonical	TRUE	TRUE
astrocytes	BIK	638	BCL2 interacting killer	BIP1|BP4|NBK	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BIK	canonical	TRUE	TRUE
astrocytes	BLOC1S1	2647	biogenesis of lysosomal organelles complex 1 subunit 1	BLOS1|BORCS1|GCN5L1|MICoA|RT14	unknown	Signaling	FALSE	BLOC1S1	canonical	FALSE	TRUE
astrocytes	BNIP3	664	BCL2 interacting protein 3	NIP3	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BNIP3	canonical	TRUE	TRUE
astrocytes	BNIP3L	665	BCL2 interacting protein 3 like	BNIP3a|NIX	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BNIP3L	canonical	TRUE	TRUE
astrocytes	BOK	666	BCL2 family apoptosis regulator BOK	BCL2L9|BOKL	MOM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	BOK	canonical	TRUE	TRUE
astrocytes	BOLA1	51027	bolA family member 1	CGI-143	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	FALSE	BOLA1	canonical	TRUE	TRUE
astrocytes	BOLA3	388962	bolA family member 3	MMDS2	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	FALSE	BOLA3	canonical	TRUE	TRUE
astrocytes	BPHL	670	biphenyl hydrolase like	BPH-RP|MCNAA|VACVASE	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	FALSE	BPHL	canonical	TRUE	TRUE
astrocytes	C12orf65	91574	chromosome 12 open reading frame 65	COXPD7|SPG55	Matrix	Mitochondrial central dogma > Translation > Translation factors	FALSE	C12orf65	canonical	TRUE	TRUE
astrocytes	C15orf48	84419	chromosome 15 open reading frame 48	COXFA4L3|FOAP-11|MIR147BHG|NMES1	Membrane	0	FALSE	C15orf48	canonical	TRUE	TRUE
astrocytes	C15orf61	145853	chromosome 15 open reading frame 61	-	Matrix	0	FALSE	C15orf61	canonical	TRUE	TRUE
astrocytes	C16orf91	283951	chromosome 16 open reading frame 91	CCSMST1|URLC5|gs103	IMS	0	FALSE	C16orf91	canonical	TRUE	TRUE
astrocytes	C1QBP	708	complement C1q binding protein	COXPD33|GC1QBP|HABP1|SF2AP32|SF2p32|gC1Q-R|gC1qR|p32	Matrix	Signaling > Immune response	FALSE	C1QBP	canonical	TRUE	TRUE
astrocytes	C2orf69	205327	chromosome 2 open reading frame 69	-	Matrix	0	FALSE	C2orf69	canonical	TRUE	TRUE
astrocytes	C3orf33	285315	chromosome 3 open reading frame 33	AC3-33	Matrix	0	FALSE	C3orf33	canonical	TRUE	TRUE
astrocytes	C5orf63	401207	chromosome 5 open reading frame 63	YDR286C	Matrix	0	FALSE	C5orf63	canonical	TRUE	TRUE
astrocytes	C6orf136	221545	chromosome 6 open reading frame 136	-	Matrix	0	FALSE	C6orf136	canonical	TRUE	TRUE
astrocytes	C8orf82	414919	chromosome 8 open reading frame 82	-	Matrix	0	FALSE	C8orf82	canonical	TRUE	TRUE
astrocytes	CA5A	763	carbonic anhydrase 5A	CA5|CA5AD|CAV|CAVA|GS1-21A4.1	Matrix	Metabolism > Amino acid metabolism > Urea cycle	FALSE	CA5A	canonical	TRUE	TRUE
astrocytes	CA5B	11238	carbonic anhydrase 5B	CA-VB|CAVB	Matrix	Metabolism > Amino acid metabolism > Urea cycle	FALSE	CA5B	canonical	TRUE	TRUE
astrocytes	CARS2	79587	cysteinyl-tRNA synthetase 2, mitochondrial	COXPD27|cysRS	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	CARS2	canonical	TRUE	TRUE
astrocytes	CASP3	836	caspase 3	CPP32|CPP32B|SCA-1	IMS	Protein import, sorting and homeostasis > Protein homeostasis > Proteases | Mitochondrial dynamics and surveillance > Apoptosis	FALSE	CASP3	canonical	TRUE	TRUE
astrocytes	CASP8	841	caspase 8	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	MOM	Protein import, sorting and homeostasis > Protein homeostasis | Mitochondrial dynamics and surveillance > Apoptosis	FALSE	CASP8	canonical	TRUE	TRUE
astrocytes	CASP9	842	caspase 9	APAF-3|APAF3|ICE-LAP6|MCH6|PPP1R56	IMS	Protein import, sorting and homeostasis > Protein homeostasis > Proteases | Mitochondrial dynamics and surveillance > Apoptosis	FALSE	CASP9	canonical	TRUE	TRUE
astrocytes	CAT	847	catalase	-	IMS	Metabolism > Detoxification > ROS and glutathione metabolism	FALSE	CAT	canonical	TRUE	TRUE
astrocytes	CBR3	874	carbonyl reductase 3	HEL-S-25|SDR21C2|hCBR3	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	FALSE	CBR3	canonical	TRUE	TRUE
astrocytes	CBR4	84869	carbonyl reductase 4	SDR45C1	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis	FALSE	CBR4	canonical	TRUE	TRUE
astrocytes	CCDC127	133957	coiled-coil domain containing 127	-	Membrane	0	FALSE	CCDC127	canonical	TRUE	TRUE
astrocytes	CCDC51	79714	coiled-coil domain containing 51	MITOK	MIM	Small molecule transport	FALSE	CCDC51	canonical	TRUE	TRUE
astrocytes	CCDC58	131076	coiled-coil domain containing 58	-	IMS	0	FALSE	CCDC58	canonical	TRUE	TRUE
astrocytes	CCDC90B	60492	coiled-coil domain containing 90B	MDS011|MDS025	MIM	0	FALSE	CCDC90B	canonical	TRUE	TRUE
astrocytes	CDK5RAP1	51654	CDK5 regulatory subunit associated protein 1	C20orf34|C42|CGI-05|HSPC167	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	FALSE	CDK5RAP1	canonical	TRUE	TRUE
astrocytes	CEP89	84902	centrosomal protein 89	CCDC123|CEP123	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	CEP89	canonical	TRUE	TRUE
astrocytes	CHCHD1	118487	coiled-coil-helix-coiled-coil-helix domain containing 1	C10orf34|C2360|MRP-S37	MIM	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	CHCHD1	canonical	TRUE	TRUE
astrocytes	CHCHD10	400916	coiled-coil-helix-coiled-coil-helix domain containing 10	C22orf16|FTDALS2|IMMD|MIX17A|N27C7-4|SMAJ	IMS	0	FALSE	CHCHD10	canonical	TRUE	TRUE
astrocytes	CHCHD2	51142	coiled-coil-helix-coiled-coil-helix domain containing 2	C7orf17|MIX17B|MNRR1|NS2TP|PARK22	IMS	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	CHCHD2	canonical	TRUE	TRUE
astrocytes	CHCHD3	54927	coiled-coil-helix-coiled-coil-helix domain containing 3	MICOS19|MINOS3|Mic19|PPP1R22	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	FALSE	CHCHD3	canonical	TRUE	TRUE
astrocytes	CHCHD4	131474	coiled-coil-helix-coiled-coil-helix domain containing 4	MIA40|TIMM40	IMS	Protein import, sorting and homeostasis > Protein import and sorting > MIA40	FALSE	CHCHD4	canonical	TRUE	TRUE
astrocytes	CHCHD5	84269	coiled-coil-helix-coiled-coil-helix domain containing 5	C2orf9|CHTM1|MIC14|MIX14	IMS	0	FALSE	CHCHD5	canonical	TRUE	TRUE
astrocytes	CHCHD6	84303	coiled-coil-helix-coiled-coil-helix domain containing 6	CHCM1|MICOS25|Mic25|PPP1R23	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex	FALSE	CHCHD6	canonical	TRUE	TRUE
astrocytes	CHCHD7	79145	coiled-coil-helix-coiled-coil-helix domain containing 7	COX23	IMS	Metabolism > Metals and cofactors > Copper metabolism	FALSE	CHCHD7	canonical	TRUE	TRUE
astrocytes	CHDH	55349	choline dehydrogenase	-	MIM	Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Vitamin metabolism > Folate and 1-C metabolism | Metabolism > Electron carriers > Q-linked reactions, other	FALSE	CHDH	canonical	TRUE	TRUE
astrocytes	CHPT1	56994	choline phosphotransferase 1	CPT|CPT1	MIM	Metabolism > Lipid metabolism > Phospholipid metabolism	FALSE	CHPT1	canonical	TRUE	TRUE
astrocytes	CISD1	55847	CDGSH iron sulfur domain 1	C10orf70|MDS029|ZCD1|mitoNEET	MOM	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	FALSE	CISD1	canonical	TRUE	TRUE
astrocytes	CISD3	284106	CDGSH iron sulfur domain 3	MiNT|Miner2	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	FALSE	CISD3	canonical	TRUE	TRUE
astrocytes	CKMT1A	548596	creatine kinase, mitochondrial 1A	CKMT1|U-MtCK|mia-CK	MIM	Metabolism > Nucleotide metabolism > Creatine metabolism	FALSE	CKMT1A	canonical	TRUE	TRUE
astrocytes	CKMT1B	1159	creatine kinase, mitochondrial 1B	CKMT|CKMT1|UMTCK	MIM	Metabolism > Nucleotide metabolism > Creatine metabolism	FALSE	CKMT1B	canonical	TRUE	TRUE
astrocytes	CKMT2	1160	creatine kinase, mitochondrial 2	SMTCK	MIM	Metabolism > Nucleotide metabolism > Creatine metabolism	FALSE	CKMT2	canonical	TRUE	TRUE
astrocytes	CLPB	81570	caseinolytic mitochondrial matrix peptidase chaperone subunit B	ANKCLB|HSP78|MEGCANN|MGCA7|SKD3	IMS	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	FALSE	CLPB	canonical	TRUE	TRUE
astrocytes	CLPP	8192	caseinolytic mitochondrial matrix peptidase proteolytic subunit	DFNB81|PRLTS3	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	FALSE	CLPP	canonical	TRUE	TRUE
astrocytes	CLPX	10845	caseinolytic mitochondrial matrix peptidase chaperone subunit X	EPP2	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	FALSE	CLPX	canonical	TRUE	TRUE
astrocytes	CLYBL	171425	citramalyl-CoA lyase	CLB	Matrix	Metabolism > Carbohydrate metabolism > Itaconate metabolism	FALSE	CLYBL	canonical	TRUE	TRUE
astrocytes	CMC1	152100	C-X9-C motif containing 1	C3orf68	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	CMC1	canonical	TRUE	TRUE
astrocytes	CMC2	56942	C-X9-C motif containing 2	2310061C15Rik|C16orf61|DC13	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	CMC2	canonical	TRUE	TRUE
astrocytes	CMC4	100272147	C-X9-C motif containing 4	C6.1B|MTCP1|MTCP1B|MTCP1NB|p8|p8MTCP1	IMS	0	FALSE	CMC4;MTCP1	canonical;unique_synonym	TRUE	TRUE
astrocytes	CMPK2	129607	cytidine/uridine monophosphate kinase 2	NDK|TMPK2|TYKi|UMP-CMPK2	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	FALSE	CMPK2	canonical	TRUE	TRUE
astrocytes	COA1	55744	cytochrome c oxidase assembly factor 1 homolog	C7orf44|MITRAC15	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COA1	canonical	TRUE	TRUE
astrocytes	COA3	28958	cytochrome c oxidase assembly factor 3	CCDC56|COX25|HSPC009|MITRAC12	MIM	Mitochondrial central dogma > Translation > Translation factors | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COA3	canonical	TRUE	TRUE
astrocytes	COA4	51287	cytochrome c oxidase assembly factor 4 homolog	CHCHD8|CMC3|E2IG2	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COA4	canonical	TRUE	TRUE
astrocytes	COA5	493753	cytochrome c oxidase assembly factor 5	6330578E17Rik|C2orf64|CEMCOX3|Pet191	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COA5	canonical	TRUE	TRUE
astrocytes	COA6	388753	cytochrome c oxidase assembly factor 6	C1orf31|CEMCOX4	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COA6	canonical	TRUE	TRUE
astrocytes	COA7	65260	cytochrome c oxidase assembly factor 7 (putative)	C1orf163|RESA1|SCAN3|SELRC1	IMS	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COA7	canonical	TRUE	TRUE
astrocytes	COA8	84334	cytochrome c oxidase assembly factor 8	APOP|APOP1|APOPT1|C14orf153	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	APOPT1	unique_synonym	FALSE	TRUE
astrocytes	COASY	80347	Coenzyme A synthase	DPCK|NBIA6|NBP|PCH12|PPAT|UKR1|pOV-2	Matrix	Metabolism > Metals and cofactors > Coenzyme A metabolism	FALSE	COASY;PPAT	canonical;unique_synonym	TRUE	TRUE
astrocytes	COMT	1312	catechol-O-methyltransferase	HEL-S-98n	Membrane	Metabolism > Amino acid metabolism > Catechol metabolism	FALSE	COMT	canonical	TRUE	TRUE
astrocytes	COMTD1	118881	catechol-O-methyltransferase domain containing 1	-	Membrane	0	FALSE	COMTD1	canonical	TRUE	TRUE
astrocytes	COQ10A	93058	coenzyme Q10A	-	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ10A	canonical	TRUE	TRUE
astrocytes	COQ10B	80219	coenzyme Q10B	-	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ10B	canonical	TRUE	TRUE
astrocytes	COQ2	27235	coenzyme Q2, polyprenyltransferase	CL640|COQ10D1|MSA1|PHB:PPT	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ2	canonical	TRUE	TRUE
astrocytes	COQ3	51805	coenzyme Q3, methyltransferase	DHHBMT|DHHBMTASE|UG0215E05|bA9819.1	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ3	canonical	TRUE	TRUE
astrocytes	COQ4	51117	coenzyme Q4	CGI-92|COQ10D7	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ4	canonical	TRUE	TRUE
astrocytes	COQ5	84274	coenzyme Q5, methyltransferase	-	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ5	canonical	TRUE	TRUE
astrocytes	COQ6	51004	coenzyme Q6, monooxygenase	CGI-10|CGI10|COQ10D6	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ6	canonical	TRUE	TRUE
astrocytes	COQ7	10229	coenzyme Q7, hydroxylase	CAT5|CLK-1|CLK1|COQ10D8	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	CLK1;COQ7	canonical;unique_synonym	TRUE	TRUE
astrocytes	COQ8A	56997	coenzyme Q8A	ADCK3|ARCA2|CABC1|COQ10D4|COQ8|SCAR9	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ8A	canonical	TRUE	TRUE
astrocytes	COQ8B	79934	coenzyme Q8B	ADCK4|NPHS9	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ8B	canonical	TRUE	TRUE
astrocytes	COQ9	57017	coenzyme Q9	C16orf49|COQ10D5	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ9	canonical	TRUE	TRUE
astrocytes	COX10	1352	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10	-	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Heme synthesis and processing | OXPHOS > OXPHOS assembly factors	FALSE	COX10	canonical	TRUE	TRUE
astrocytes	COX11	1353	cytochrome c oxidase copper chaperone COX11	COX11P	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	FALSE	COX11	canonical	TRUE	TRUE
astrocytes	COX14	84987	cytochrome c oxidase assembly factor COX14	C12orf62|PCAG1	MIM	Mitochondrial central dogma > Translation > Translation factors | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COX14	canonical	TRUE	TRUE
astrocytes	COX15	1355	cytochrome c oxidase assembly homolog COX15	CEMCOX2	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Heme synthesis and processing | OXPHOS > OXPHOS assembly factors	FALSE	COX15	canonical	TRUE	TRUE
astrocytes	COX16	51241	cytochrome c oxidase assembly factor COX16	C14orf112|HSPC203|hCOX16	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COX16	canonical	TRUE	TRUE
astrocytes	COX17	10063	cytochrome c oxidase copper chaperone COX17	-	IMS	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	FALSE	COX17	canonical	TRUE	TRUE
astrocytes	COX18	285521	cytochrome c oxidase assembly factor COX18	COX18HS	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COX18	canonical	TRUE	TRUE
astrocytes	COX19	90639	cytochrome c oxidase assembly factor COX19	-	IMS	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	FALSE	COX19	canonical	TRUE	TRUE
astrocytes	COX20	116228	cytochrome c oxidase assembly factor COX20	FAM36A	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COX20	canonical	TRUE	TRUE
astrocytes	COX4I1	1327	cytochrome c oxidase subunit 4I1	COX IV-1|COX4|COX4-1|COXIV|COXIV-1	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX4I1	canonical	TRUE	TRUE
