alias	canonical_symbol	alias_type	canonical_targets	duplicate_alias	feature_present_rds	selected_mapping_rds
QPC	UQCRQ	synonym	2	TRUE	0	0
QPS1	SDHC	synonym	1	FALSE	0	0
QPs3	SDHD	synonym	1	FALSE	0	0
QRSL1	QRSL1	canonical	1	FALSE	9	0
QTRT1	QTRT1	canonical	1	FALSE	9	0
Qri7	OSGEPL1	synonym	1	FALSE	0	0
R1	PNKD	synonym	1	FALSE	0	0
RAB24	RAB24	canonical	1	FALSE	9	0
RAB5IF	RAB5IF	canonical	1	FALSE	9	0
RACE	AMACR	synonym	1	FALSE	0	0
RAM41	TAMM41	synonym	1	FALSE	0	0
RARS2	RARS2	canonical	1	FALSE	9	0
RARSL	RARS2	synonym	1	FALSE	0	0
RASL	RHOT2	synonym	1	FALSE	0	0
RBFA	RBFA	canonical	1	FALSE	9	0
RCAF1	RAB5IF	synonym	1	FALSE	0	0
RCC1L	RCC1L	canonical	1	FALSE	9	0
RCF1a	HIGD1A	synonym	1	FALSE	0	0
RCF1b	HIGD2A	synonym	1	FALSE	0	0
RD	PHYH	synonym	1	FALSE	0	0
RDH13	RDH13	canonical	1	FALSE	9	0
RDH14	RDH14	canonical	1	FALSE	9	0
RDS	TST	synonym	1	FALSE	0	0
REA	PHB2	synonym	1	FALSE	0	0
RECQ4	RECQL4	synonym	1	FALSE	0	0
RECQL4	RECQL4	canonical	1	FALSE	9	0
REF1	APEX1	synonym	1	FALSE	0	0
RESA1	COA7	synonym	1	FALSE	0	0
RETCOR	DHX30	synonym	1	FALSE	0	0
REX2	REXO2	synonym	1	FALSE	0	0
REXO2	REXO2	canonical	1	FALSE	9	0
RF1	MTRF1	synonym	1	FALSE	0	0
RFK	RFK	canonical	1	FALSE	9	0
RFN	REXO2	synonym	1	FALSE	0	0
RG9MTD1	TRMT10C	synonym	1	FALSE	0	0
RHBDS1	PARL	synonym	1	FALSE	0	0
RHOT1	RHOT1	canonical	1	FALSE	9	0
RHOT2	RHOT2	canonical	1	FALSE	9	0
RIDA	RIDA	canonical	1	FALSE	9	0
RIFK	RFK	synonym	1	FALSE	0	0
RING2	HSD17B8	synonym	1	FALSE	0	0
RIP1	UQCRFS1	synonym	1	FALSE	0	0
RIP5	RAB5IF	synonym	1	FALSE	0	0
RIS1	UQCRFS1	synonym	1	FALSE	0	0
RISP	UQCRFS1	synonym	1	FALSE	0	0
RLX1	MRPL19	synonym	1	FALSE	0	0
RM	AMACR	synonym	1	FALSE	0	0
RMD-1	RMDN1	synonym	1	FALSE	0	0
RMD-3	RMDN3	synonym	1	FALSE	0	0
RMD1	RMDN1	synonym	2	TRUE	0	0
RMD1	RMND1	synonym	2	TRUE	0	0
RMD3	RMDN3	synonym	1	FALSE	0	0
RMDN1	RMDN1	canonical	1	FALSE	9	0
RMDN3	RMDN3	canonical	1	FALSE	9	0
RMND1	RMND1	canonical	1	FALSE	9	0
RMPL32	MRPL14	synonym	1	FALSE	0	0
RMTL1	MRM3	synonym	1	FALSE	0	0
RNASEH1	RNASEH1	canonical	1	FALSE	9	0
RNF153	MARCHF5	synonym	1	FALSE	0	0
RNF218	MUL1	synonym	1	FALSE	0	0
RNH1	RNASEH1	synonym	1	FALSE	9	9
RNMTL1	MRM3	synonym	1	FALSE	0	0
ROMO1	ROMO1	canonical	1	FALSE	9	0
RP-S7	MRPS7	synonym	1	FALSE	0	0
RP11_469A15.2	RP11_469A15.2	canonical	1	FALSE	0	0
RP2	NUDT19	synonym	1	FALSE	9	9
RP46	IDH3B	synonym	1	FALSE	0	0
RPEM	TRNT1	synonym	1	FALSE	0	0
RPI	RPIA	synonym	1	FALSE	0	0
RPIA	RPIA	canonical	1	FALSE	9	0
RPIAD	RPIA	synonym	1	FALSE	0	0
RPL13	MRPL13	synonym	1	FALSE	9	9
RPL17L	MRPL17	synonym	1	FALSE	0	0
RPL23	MRPL23	synonym	1	FALSE	9	9
RPL23L	MRPL23	synonym	1	FALSE	0	0
RPL33L	MRPL33	synonym	1	FALSE	0	0
RPMJ	MRPL36	synonym	1	FALSE	0	0
RPML12	MRPL12	synonym	1	FALSE	0	0
RPML13	MRPL13	synonym	1	FALSE	0	0
RPML14	MRPL2	synonym	1	FALSE	0	0
RPML15	MRPL19	synonym	1	FALSE	0	0
RPML2	MRPL37	synonym	1	FALSE	0	0
RPML25	MRPL22	synonym	1	FALSE	0	0
RPML26	MRPL17	synonym	1	FALSE	0	0
RPML27	MRPL41	synonym	1	FALSE	0	0
RPML28	MRPL30	synonym	1	FALSE	0	0
RPML3	MRPL3	synonym	2	TRUE	0	0
RPML3	MRPL38	synonym	2	TRUE	0	0
RPML31	MRPL42	synonym	1	FALSE	0	0
RPML32	MRPL14	synonym	1	FALSE	0	0
RPML5	MRPL39	synonym	1	FALSE	0	0
RPML7	MRPL15	synonym	1	FALSE	0	0
RPML8	MRPL10	synonym	1	FALSE	0	0
RPMS12	MRPS12	synonym	1	FALSE	0	0
RPMS13	MRPS26	synonym	1	FALSE	0	0
RPMS15	MRPS15	synonym	1	FALSE	0	0
RPMS16	MRPS16	synonym	1	FALSE	0	0
RPMS17	MRPS17	synonym	1	FALSE	0	0
RPMS21	MRPS21	synonym	1	FALSE	0	0
RPMS22	MRPS22	synonym	1	FALSE	0	0
RPMS25	MRPS25	synonym	1	FALSE	0	0
RPMS6	MRPS6	synonym	1	FALSE	0	0
RPMS7	MRPS7	synonym	1	FALSE	0	0
RPMS9	MRPS9	synonym	1	FALSE	0	0
RPS12	MRPS12	synonym	1	FALSE	9	9
RPSM12	MRPS12	synonym	1	FALSE	0	0
RPUSD3	RPUSD3	canonical	1	FALSE	9	0
RPUSD4	RPUSD4	canonical	1	FALSE	9	0
RREI	SLC25A32	synonym	1	FALSE	0	0
RRF	GFM2	synonym	2	TRUE	0	0
RRF	MRRF	synonym	2	TRUE	0	0
RRF2	GFM2	synonym	1	FALSE	0	0
RRF2mt	GFM2	synonym	1	FALSE	0	0
RRMJ2	MRM2	synonym	1	FALSE	0	0
RSAD1	RSAD1	canonical	1	FALSE	9	0
RT14	BLOC1S1	synonym	1	FALSE	0	0
RTL10	RTL10	canonical	1	FALSE	9	0
RTN4IP1	RTN4IP1	canonical	1	FALSE	9	0
S11mt	MRPS11	synonym	1	FALSE	0	0
S14mt	MRPS14	synonym	1	FALSE	0	0
S15mt	MRPS15	synonym	1	FALSE	0	0
S17mt	MRPS17	synonym	1	FALSE	0	0
S18amt	MRPS18B	synonym	1	FALSE	0	0
S18bmt	MRPS18A	synonym	1	FALSE	0	0
S18mt-a	MRPS18A	synonym	1	FALSE	0	0
S18mt-c	MRPS18C	synonym	1	FALSE	0	0
S24mt	MRPS24	synonym	1	FALSE	0	0
S27mt	MRPS27	synonym	1	FALSE	0	0
S29mt	DAP3	synonym	1	FALSE	0	0
S2mt	MRPS2	synonym	1	FALSE	0	0
S30mt	MRPS30	synonym	1	FALSE	0	0
S31mt	MRPS31	synonym	1	FALSE	0	0
S32MT	MRPL42	synonym	1	FALSE	0	0
S33mt	MRPS33	synonym	1	FALSE	0	0
S5mt	MRPS5	synonym	1	FALSE	0	0
S6mt	MRPS6	synonym	1	FALSE	0	0
S7mt	MRPS7	synonym	1	FALSE	0	0
S9mt	MRPS9	synonym	1	FALSE	0	0
SA	ACSM3	synonym	1	FALSE	0	0
SAAN	HSPA9	synonym	1	FALSE	0	0
SAC	ADCY10	synonym	1	FALSE	0	0
SACI	ADCY10	synonym	1	FALSE	0	0
SAH	ACSM3	synonym	1	FALSE	0	0
SAKAP84	AKAP1	synonym	1	FALSE	0	0
SAKI	NSUN2	synonym	1	FALSE	0	0
SAM50	SAMM50	synonym	1	FALSE	0	0
SAMC	SLC25A26	synonym	1	FALSE	0	0
SAMM50	SAMM50	canonical	1	FALSE	9	0
SANDO	POLG	synonym	2	TRUE	0	0
SANDO	TWNK	synonym	2	TRUE	0	0
SAR	SARDH	synonym	1	FALSE	0	0
SARD	SARDH	synonym	1	FALSE	0	0
SARDH	SARDH	canonical	1	FALSE	9	0
SARS	SARS2	synonym	1	FALSE	9	9
SARS2	SARS2	canonical	1	FALSE	9	0
SARSM	SARS2	synonym	1	FALSE	0	0
SBBI10	PRDX5	synonym	1	FALSE	0	0
SBBI12	PRELID1	synonym	1	FALSE	0	0
SBCAD	ACADSB	synonym	1	FALSE	0	0
SCA-1	CASP3	synonym	1	FALSE	0	0
SCA28	AFG3L2	synonym	1	FALSE	0	0
SCA31	TK2	synonym	1	FALSE	0	0
SCA8	TWNK	synonym	1	FALSE	0	0
SCAD	ACADS	synonym	1	FALSE	0	0
SCAD-SRL	DHRS4	synonym	1	FALSE	0	0
SCAE	POLG	synonym	1	FALSE	0	0
SCAMC-1	SLC25A24	synonym	1	FALSE	0	0
SCAMC-2	SLC25A25	synonym	1	FALSE	0	0
SCAMC1	SLC25A24	synonym	1	FALSE	0	0
SCAN3	COA7	synonym	1	FALSE	0	0
SCAR2	PMPCA	synonym	1	FALSE	0	0
SCAR28	THG1L	synonym	1	FALSE	0	0
SCAR4	VPS13D	synonym	1	FALSE	0	0
SCAR9	COQ8A	synonym	1	FALSE	0	0
SCEH	ECHS1	synonym	1	FALSE	0	0
SCFAI	PPA2	synonym	1	FALSE	0	0
SCFI	PPA2	synonym	1	FALSE	0	0
SCHAD	HADH	synonym	2	TRUE	0	0
SCHAD	HSD17B10	synonym	2	TRUE	0	0
SCO1	SCO1	canonical	1	FALSE	9	0
SCO1L	SCO2	synonym	1	FALSE	0	0
SCO2	SCO2	canonical	1	FALSE	9	0
SCOD1	SCO1	synonym	1	FALSE	0	0
SCOT	OXCT1	synonym	1	FALSE	0	0
SCOTT	OXCT2	synonym	1	FALSE	0	0
SCP-2	SCP2	synonym	1	FALSE	0	0
SCP-CHI	SCP2	synonym	1	FALSE	0	0
SCP-X	SCP2	synonym	1	FALSE	0	0
SCP2	SCP2	canonical	1	FALSE	9	0
SCPX	SCP2	synonym	1	FALSE	0	0
SCS-betaA	SUCLA2	synonym	1	FALSE	0	0
SCaMC-3	SLC25A23	synonym	1	FALSE	0	0
SDAP	NDUFAB1	synonym	1	FALSE	0	0
SDH	SARDH	synonym	2	TRUE	0	0
SDH	SDHB	synonym	2	TRUE	0	0
SDH 2	SDSL	synonym	1	FALSE	0	0
SDH1	SDHA	synonym	2	TRUE	0	0
SDH1	SDHB	synonym	2	TRUE	0	0
SDH2	SDHA	synonym	2	TRUE	0	0
SDH2	SDHB	synonym	2	TRUE	0	0
SDH3	SDHC	synonym	1	FALSE	0	0
SDH4	SDHD	synonym	1	FALSE	0	0
SDH5	SDHAF2	synonym	1	FALSE	0	0
SDHA	SDHA	canonical	1	FALSE	9	0
SDHAF1	SDHAF1	canonical	1	FALSE	9	0
SDHAF2	SDHAF2	canonical	1	FALSE	9	0
SDHAF3	SDHAF3	canonical	1	FALSE	9	0
SDHAF4	SDHAF4	canonical	1	FALSE	9	0
SDHB	SDHB	canonical	1	FALSE	9	0
SDHC	SDHC	canonical	1	FALSE	9	0
SDHD	SDHD	canonical	1	FALSE	9	0
SDHF	SDHA	synonym	1	FALSE	0	0
SDHIP	SDHB	synonym	1	FALSE	0	0
SDR-SRL	DHRS4	synonym	1	FALSE	0	0
SDR12C3	HSDL1	synonym	1	FALSE	0	0
SDR13C1	HSDL2	synonym	1	FALSE	0	0
SDR18C1	DECR1	synonym	1	FALSE	0	0
SDR19C1	DHRS1	synonym	1	FALSE	0	0
SDR20C1	DCXR	synonym	1	FALSE	0	0
SDR21C2	CBR3	synonym	1	FALSE	0	0
SDR22E1	NDUFA9	synonym	1	FALSE	0	0
SDR25C1	DHRS2	synonym	2	TRUE	0	0
SDR25C1	DHRS4	synonym	2	TRUE	0	0
SDR25C2	DHRS4	synonym	1	FALSE	0	0
SDR27X1	FASN	synonym	1	FALSE	0	0
SDR30C1	HSD17B8	synonym	1	FALSE	0	0
SDR32C1	DHRS7B	synonym	1	FALSE	0	0
SDR33C1	QDPR	synonym	1	FALSE	0	0
SDR38C1	SPR	synonym	1	FALSE	0	0
SDR39U1	SDR39U1	canonical	1	FALSE	9	0
SDR44U1	HTATIP2	synonym	1	FALSE	0	0
SDR45C1	CBR4	synonym	1	FALSE	0	0
SDR5C1	HSD17B10	synonym	1	FALSE	0	0
SDR7C3	RDH13	synonym	1	FALSE	0	0
SDR7C4	RDH14	synonym	1	FALSE	0	0
SDR8C1	HSD17B4	synonym	1	FALSE	0	0
SDR9C1	BDH1	synonym	1	FALSE	0	0
SDS-RS1	SDSL	synonym	1	FALSE	0	0
SDSL	SDSL	canonical	1	FALSE	9	0
SEA	SLC25A1	synonym	1	FALSE	0	0
SEH	EPHX2	synonym	1	FALSE	0	0
SELENOO	SELENOO	canonical	1	FALSE	9	0
SELO	SELENOO	synonym	1	FALSE	0	0
SELRC1	COA7	synonym	1	FALSE	0	0
SELZ	TXNRD2	synonym	1	FALSE	0	0
SEMDHL	AIFM1	synonym	1	FALSE	0	0
SEP4	SEPTIN4	synonym	1	FALSE	0	0
SEPT4	SEPTIN4	synonym	1	FALSE	9	9
SEPTIN4	SEPTIN4	canonical	1	FALSE	0	0
SERAC1	SERAC1	canonical	1	FALSE	9	0
SERHL2	SERHL2	canonical	1	FALSE	9	0
SERS	SARS2	synonym	1	FALSE	0	0
SETD9	SETD9	canonical	1	FALSE	9	0
SF2AP32	C1QBP	synonym	1	FALSE	0	0
SF2p32	C1QBP	synonym	1	FALSE	0	0
SFEC35kDa	SLC25A31	synonym	1	FALSE	0	0
SFN	REXO2	synonym	1	FALSE	9	9
SFX3	SFXN3	synonym	1	FALSE	0	0
SFXN1	SFXN1	canonical	1	FALSE	9	0
SFXN2	SFXN2	canonical	1	FALSE	9	0
SFXN3	SFXN3	canonical	1	FALSE	9	0
SFXN4	SFXN4	canonical	1	FALSE	9	0
SFXN5	SFXN5	canonical	1	FALSE	9	0
SGDH	NDUFB5	synonym	1	FALSE	0	0
SHMT	SHMT2	synonym	1	FALSE	0	0
SHMT2	SHMT2	canonical	1	FALSE	9	0
SHTAP	NSUN4	synonym	1	FALSE	0	0
SID6-306	PPA2	synonym	1	FALSE	0	0
SIDBA1	ALAS2	synonym	1	FALSE	0	0
SIDBA2	SLC25A38	synonym	1	FALSE	0	0
SIDBA3	GLRX5	synonym	1	FALSE	0	0
SIDBA4	HSPA9	synonym	1	FALSE	0	0
SIFD	TRNT1	synonym	1	FALSE	0	0
SIG81	COX7A2L	synonym	1	FALSE	0	0
SIR2L3	SIRT3	synonym	1	FALSE	0	0
SIR2L4	SIRT4	synonym	1	FALSE	0	0
SIR2L5	SIRT5	synonym	1	FALSE	0	0
SIRT3	SIRT3	canonical	1	FALSE	9	0
SIRT4	SIRT4	canonical	1	FALSE	9	0
SIRT5	SIRT5	canonical	1	FALSE	9	0
SITPEC	ECSIT	synonym	1	FALSE	0	0
SK 2	SPHK2	synonym	1	FALSE	0	0
SK-2	SPHK2	synonym	1	FALSE	0	0
SKD3	CLPB	synonym	1	FALSE	0	0
SKIP	SPHKAP	synonym	1	FALSE	0	0
SLC20A3	SLC25A1	synonym	1	FALSE	0	0
SLC20A4	SLC25A11	synonym	1	FALSE	0	0
SLC24A6	SLC8B1	synonym	1	FALSE	0	0
SLC25A1	SLC25A1	canonical	1	FALSE	9	0
SLC25A10	SLC25A10	canonical	1	FALSE	9	0
SLC25A11	SLC25A11	canonical	1	FALSE	9	0
SLC25A12	SLC25A12	canonical	1	FALSE	9	0
SLC25A13	SLC25A13	canonical	1	FALSE	9	0
SLC25A14	SLC25A14	canonical	1	FALSE	9	0
SLC25A15	SLC25A15	canonical	1	FALSE	9	0
SLC25A16	SLC25A16	canonical	1	FALSE	9	0
SLC25A18	SLC25A18	canonical	1	FALSE	9	0
SLC25A19	SLC25A19	canonical	1	FALSE	9	0
SLC25A20	SLC25A20	canonical	1	FALSE	9	0
SLC25A21	SLC25A21	canonical	1	FALSE	9	0
SLC25A22	SLC25A22	canonical	1	FALSE	9	0
SLC25A23	SLC25A23	canonical	1	FALSE	9	0
SLC25A24	SLC25A24	canonical	1	FALSE	9	0
SLC25A25	SLC25A25	canonical	1	FALSE	9	0
SLC25A26	SLC25A26	canonical	1	FALSE	9	0
SLC25A27	SLC25A27	canonical	1	FALSE	9	0
SLC25A28	SLC25A28	canonical	1	FALSE	9	0
SLC25A29	SLC25A29	canonical	1	FALSE	9	0
SLC25A3	SLC25A3	canonical	1	FALSE	9	0
SLC25A30	SLC25A30	canonical	1	FALSE	9	0
SLC25A31	SLC25A31	canonical	1	FALSE	9	0
SLC25A32	SLC25A32	canonical	1	FALSE	9	0
SLC25A33	SLC25A33	canonical	1	FALSE	9	0
SLC25A34	SLC25A34	canonical	1	FALSE	9	0
SLC25A35	SLC25A35	canonical	1	FALSE	9	0
SLC25A36	SLC25A36	canonical	1	FALSE	9	0
SLC25A37	SLC25A37	canonical	1	FALSE	9	0
SLC25A38	SLC25A38	canonical	1	FALSE	9	0
SLC25A39	SLC25A39	canonical	1	FALSE	9	0
SLC25A4	SLC25A4	canonical	1	FALSE	9	0
SLC25A40	SLC25A40	canonical	1	FALSE	9	0
SLC25A41	SLC25A41	canonical	1	FALSE	9	0
SLC25A42	SLC25A42	canonical	1	FALSE	9	0
SLC25A43	SLC25A43	canonical	1	FALSE	9	0
SLC25A44	SLC25A44	canonical	1	FALSE	9	0
SLC25A45	SLC25A45	canonical	1	FALSE	9	0
SLC25A46	SLC25A46	canonical	1	FALSE	9	0
SLC25A47	SLC25A47	canonical	1	FALSE	9	0
SLC25A48	SLC25A48	canonical	1	FALSE	9	0
SLC25A49	MTCH1	synonym	1	FALSE	0	0
SLC25A5	SLC25A5	canonical	1	FALSE	9	0
SLC25A50	MTCH2	synonym	1	FALSE	0	0
SLC25A51	SLC25A51	canonical	1	FALSE	9	0
SLC25A52	SLC25A52	canonical	1	FALSE	9	0
SLC25A53	SLC25A53	canonical	1	FALSE	9	0
SLC25A6	SLC25A6	canonical	1	FALSE	9	0
SLC25A7	UCP1	synonym	1	FALSE	0	0
SLC25A8	UCP2	synonym	1	FALSE	0	0
SLC25A9	UCP3	synonym	1	FALSE	0	0
SLC30A9	SLC30A9	canonical	1	FALSE	9	0
SLC54A1	MPC1	synonym	1	FALSE	0	0
SLC54A2	MPC2	synonym	1	FALSE	0	0
SLC54A3	MPC1L	synonym	1	FALSE	0	0
SLC55A1	LETM1	synonym	1	FALSE	0	0
SLC55A2	LETM2	synonym	1	FALSE	0	0
SLC55A3	LETMD1	synonym	1	FALSE	0	0
SLC56A1	SFXN1	synonym	1	FALSE	0	0
SLC56A2	SFXN2	synonym	1	FALSE	0	0
SLC56A3	SFXN3	synonym	1	FALSE	0	0
SLC56A4	SFXN4	synonym	1	FALSE	0	0
SLC56A5	SFXN5	synonym	1	FALSE	0	0
SLC8B1	SLC8B1	canonical	1	FALSE	9	0
SLIRP	SLIRP	canonical	1	FALSE	9	0
SLM5	NARS2	synonym	1	FALSE	0	0
SLMO1	PRELID3A	synonym	1	FALSE	0	0
SLMO2	PRELID3B	synonym	1	FALSE	0	0
SLP-2	STOML2	synonym	1	FALSE	0	0
SLS	ALDH3A2	synonym	1	FALSE	0	0
SMAC	DIABLO	synonym	1	FALSE	0	0
SMAD1	GARS1	synonym	1	FALSE	9	9
SMAJ	CHCHD10	synonym	1	FALSE	0	0
SMCR7	MIEF2	synonym	1	FALSE	0	0
SMCR7L	MIEF1	synonym	1	FALSE	0	0
SMDMDM	PAM16	synonym	1	FALSE	0	0
SMDS	GPX4	synonym	1	FALSE	0	0
SMDT1	SMDT1	canonical	1	FALSE	9	0
SMIM20	SMIM20	canonical	1	FALSE	9	0
SMIM8	SMIM8	canonical	1	FALSE	9	0
SMM1	DUS2	synonym	1	FALSE	0	0
SMTCK	CKMT2	synonym	1	FALSE	0	0
SNAP-29	SNAP29	synonym	1	FALSE	0	0
SNAP1	NIPSNAP3B	synonym	1	FALSE	0	0
SNAP29	SNAP29	canonical	1	FALSE	9	0
SND1	SND1	canonical	1	FALSE	9	0
SOD	SOD1	synonym	1	FALSE	0	0
SOD1	SOD1	canonical	1	FALSE	9	0
SOD2	SOD2	canonical	1	FALSE	9	0
SOSS-B1	SSBP1	synonym	1	FALSE	0	0
SP-22	PRDX3	synonym	1	FALSE	0	0
SPAHGC	GLRX5	synonym	1	FALSE	0	0
SPAS1	SPATA19	synonym	1	FALSE	0	0
SPAT	AGXT	synonym	1	FALSE	0	0
SPATA11	ALKBH7	synonym	1	FALSE	0	0
SPATA19	SPATA19	canonical	1	FALSE	9	0
SPATA20	SPATA20	canonical	1	FALSE	9	0
SPAX4	MTPAP	synonym	1	FALSE	0	0
SPAX5	AFG3L2	synonym	1	FALSE	0	0
SPG13	HSPD1	synonym	1	FALSE	0	0
SPG55	C12orf65	synonym	1	FALSE	0	0
SPG5C	SPG7	synonym	1	FALSE	0	0
SPG7	SPG7	canonical	1	FALSE	9	0
SPG73	CPT1C	synonym	1	FALSE	0	0
SPG74	IBA57	synonym	1	FALSE	0	0
SPG77	FARS2	synonym	1	FALSE	0	0
SPG9	ALDH18A1	synonym	1	FALSE	0	0
SPG9A	ALDH18A1	synonym	1	FALSE	0	0
SPG9B	ALDH18A1	synonym	1	FALSE	0	0
SPHK2	SPHK2	canonical	1	FALSE	9	0
SPHKAP	SPHKAP	canonical	1	FALSE	9	0
SPIRE1	SPIRE1	canonical	1	FALSE	9	0
SPK 2	SPHK2	synonym	1	FALSE	0	0
SPK-2	SPHK2	synonym	1	FALSE	0	0
SPR	SPR	canonical	1	FALSE	9	0
SPRYD4	SPRYD4	canonical	1	FALSE	9	0
SPS	PDSS1	synonym	1	FALSE	0	0
SPT	AGXT	synonym	1	FALSE	0	0
SPT2	SPTLC2	synonym	1	FALSE	0	0
SPTLC2	SPTLC2	canonical	1	FALSE	9	0
SQOR	SQOR	canonical	1	FALSE	9	0
SQR	SQOR	synonym	1	FALSE	0	0
SQRDL	SQOR	synonym	1	FALSE	0	0
SSADH	ALDH5A1	synonym	1	FALSE	0	0
SSBP	SSBP1	synonym	1	FALSE	0	0
SSBP1	SSBP1	canonical	1	FALSE	9	0
SSDH	ALDH5A1	synonym	1	FALSE	0	0
SSP411	SPATA20	synonym	1	FALSE	0	0
STAHP	SOD1	synonym	1	FALSE	0	0
STAR	STAR	canonical	1	FALSE	9	0
STARD1	STAR	synonym	1	FALSE	0	0
STARD14	ACOT11	synonym	1	FALSE	0	0
STARD7	STARD7	canonical	1	FALSE	9	0
STOM	STOM	canonical	1	FALSE	9	0
STOML2	STOML2	canonical	1	FALSE	9	0
STX17	STX17	canonical	1	FALSE	9	0
STYXL1	STYXL1	canonical	1	FALSE	9	0
SUA5	YRDC	synonym	1	FALSE	0	0
SUCLA1	SUCLG1	synonym	1	FALSE	0	0
SUCLA2	SUCLA2	canonical	1	FALSE	9	0
SUCLG1	SUCLG1	canonical	1	FALSE	9	0
SUCLG2	SUCLG2	canonical	1	FALSE	9	0
SUGCT	SUGCT	canonical	1	FALSE	9	0
SUOX	SUOX	canonical	1	FALSE	9	0
SUPV3L1	SUPV3L1	canonical	1	FALSE	9	0
SURF1	SURF1	canonical	1	FALSE	9	0
SUV3	SUPV3L1	synonym	1	FALSE	0	0
SVH	ARMC10	synonym	1	FALSE	0	0
SWS2	EFHD1	synonym	1	FALSE	0	0
SYM1	MPV17	synonym	1	FALSE	0	0
SYNJ2BP	SYNJ2BP	canonical	1	FALSE	9	0
SYS	SARS2	synonym	1	FALSE	0	0
Sacy	ADCY10	synonym	1	FALSE	0	0
Sdh7	SDHAF3	synonym	1	FALSE	0	0
Sdh8	SDHAF4	synonym	1	FALSE	0	0
SerRS	SARS2	synonym	1	FALSE	0	0
SerRSmt	SARS2	synonym	1	FALSE	0	0
Spir-1	SPIRE1	synonym	1	FALSE	0	0
T1	SLC25A4	synonym	1	FALSE	0	0
T2	ACAT1	synonym	2	TRUE	0	0
T2	SLC25A5	synonym	2	TRUE	0	0
T3	SLC25A5	synonym	1	FALSE	0	0
TA-PP2C	PPTC7	synonym	1	FALSE	0	0
TACO1	TACO1	canonical	1	FALSE	9	0
TAHCCP2	PNKD	synonym	1	FALSE	0	0
TAM41	TAMM41	synonym	1	FALSE	0	0
TAMM41	TAMM41	canonical	1	FALSE	9	0
TAPP2C	PPTC7	synonym	1	FALSE	0	0
TARS2	TARS2	canonical	1	FALSE	9	0
TARSL1	TARS2	synonym	1	FALSE	0	0
TASSC	NIPSNAP3A	synonym	1	FALSE	0	0
TAZ	TAZ	canonical	1	FALSE	9	0
TBRG4	TBRG4	canonical	1	FALSE	9	0
TCAIM	TCAIM	canonical	1	FALSE	9	0
TCC	SFXN1	synonym	1	FALSE	0	0
TCF6	TFAM	synonym	1	FALSE	0	0
TCF6L1	TFAM	synonym	1	FALSE	0	0
TCF6L2	TFAM	synonym	1	FALSE	0	0
TCF6L3	TFAM	synonym	1	FALSE	0	0
TDH	SDSL	synonym	1	FALSE	0	0
TDPX1	PRDX2	synonym	1	FALSE	0	0
TDRD11	SND1	synonym	1	FALSE	0	0
TDRD17	AKAP1	synonym	1	FALSE	0	0
TDRD2	TDRKH	synonym	1	FALSE	0	0
TDRKH	TDRKH	canonical	1	FALSE	9	0
TEFM	TEFM	canonical	1	FALSE	9	0
TENT6	MTPAP	synonym	1	FALSE	0	0
TEX4	TIMM22	synonym	1	FALSE	0	0
TFAM	TFAM	canonical	1	FALSE	9	0
TFB1M	TFB1M	canonical	1	FALSE	9	0
TFB2M	TFB2M	canonical	1	FALSE	9	0
TGT	QTRT1	synonym	1	FALSE	0	0
TGUT	QTRT1	synonym	1	FALSE	0	0
THC4	CYCS	synonym	1	FALSE	0	0
THDF1	GTPBP3	synonym	1	FALSE	0	0
THEA	ACOT11	synonym	1	FALSE	0	0
THEM1	ACOT11	synonym	1	FALSE	0	0
THEM2	ACOT13	synonym	1	FALSE	0	0
THEM4	THEM4	canonical	1	FALSE	9	0
THEM5	THEM5	canonical	1	FALSE	9	0
THG1	THG1L	synonym	1	FALSE	0	0
THG1L	THG1L	canonical	1	FALSE	9	0
THIL	ACAT1	synonym	1	FALSE	0	0
THIO	ACAA1	synonym	1	FALSE	0	0
THMD3	SLC25A19	synonym	1	FALSE	0	0
THMD4	SLC25A19	synonym	1	FALSE	0	0
THNSL1	THNSL1	canonical	1	FALSE	9	0
THORASE	ATAD1	synonym	1	FALSE	0	0
TID1	DNAJA3	synonym	1	FALSE	0	0
TIM10	TIMM10	synonym	1	FALSE	0	0
TIM10A	TIMM10	synonym	1	FALSE	0	0
TIM10B	TIMM10B	synonym	1	FALSE	0	0
TIM13	TIMM13	synonym	1	FALSE	0	0
TIM13B	TIMM13	synonym	1	FALSE	0	0
TIM14	DNAJC19	synonym	1	FALSE	0	0
TIM16	PAM16	synonym	1	FALSE	0	0
TIM17	TIMM17A	synonym	1	FALSE	0	0
TIM17A	TIMM17A	synonym	1	FALSE	0	0
TIM17B	TIMM17B	synonym	1	FALSE	0	0
TIM21	TIMM21	synonym	1	FALSE	0	0
TIM22	TIMM22	synonym	1	FALSE	0	0
TIM23	TIMM23	synonym	1	FALSE	0	0
TIM29	TIMM29	synonym	1	FALSE	0	0
TIM44	TIMM44	synonym	1	FALSE	0	0
TIM50	TIMM50	synonym	1	FALSE	0	0
TIM50L	TIMM50	synonym	1	FALSE	0	0
TIM8	TIMM8A	synonym	1	FALSE	0	0
TIM8B	TIMM8B	synonym	1	FALSE	0	0
TIM9	TIMM9	synonym	1	FALSE	0	0
TIM9A	TIMM9	synonym	1	FALSE	0	0
TIMM10	TIMM10	canonical	1	FALSE	9	0
TIMM10A	TIMM10	synonym	1	FALSE	0	0
TIMM10B	TIMM10B	canonical	1	FALSE	9	0
